-0.941979,-0.238692
-0.941795,-0.227713
-0.941612,-0.216543
-0.941429,-0.207491
-0.941245,-0.22378
-0.941062,-0.236265
-0.940879,-0.223935
-0.940695,-0.214474
-0.940512,-0.204777
-0.940329,-0.193485
-0.940145,-0.182431
-0.939962,-0.17297
-0.939779,-0.161392
-0.939595,-0.139343
-0.939412,-0.143737
-0.939229,-0.155525
-0.939045,-0.167358
-0.938862,-0.179137
-0.938678,-0.189906
-0.938495,-0.190103
-0.938312,-0.167312
-0.938128,-0.160354
-0.937945,-0.154574
-0.937762,-0.160473
-0.937578,-0.191662
-0.937395,-0.21908
-0.937212,-0.220617
-0.937028,-0.218534
-0.936845,-0.216161
-0.936662,-0.212201
-0.936478,-0.207551
-0.936295,-0.197916
-0.936111,-0.189971
-0.935928,-0.196796
-0.935745,-0.22825
-0.935561,-0.254923
-0.935378,-0.275557
-0.935195,-0.255652
-0.935011,-0.236999
-0.934828,-0.227111
-0.934645,-0.217208
-0.934461,-0.207206
-0.934278,-0.200875
-0.934095,-0.218812
-0.933911,-0.236703
-0.933728,-0.254648
-0.933544,-0.274445
-0.933361,-0.306672
-0.933178,-0.334733
-0.932994,-0.331084
-0.932811,-0.301131
-0.932628,-0.264319
-0.932444,-0.233285
-0.932261,-0.241333
-0.932078,-0.249099
-0.931894,-0.251545
-0.931711,-0.230772
-0.931528,-0.224196
-0.931344,-0.220786
-0.931161,-0.237868
-0.930977,-0.25703
-0.930794,-0.286704
-0.930611,-0.287261
-0.930427,-0.262106
-0.930244,-0.236668
-0.930061,-0.20969
-0.929877,-0.184846
-0.929694,-0.174271
-0.929511,-0.161464
-0.929327,-0.138217
-0.929144,-0.141766
-0.928961,-0.154758
-0.928777,-0.167936
-0.928594,-0.182714
-0.928411,-0.195657
-0.928227,-0.195955
-0.928044,-0.196199
-0.92786,-0.196443
-0.927677,-0.197036
-0.927494,-0.199966
-0.92731,-0.202896
-0.927127,-0.205818
-0.926944,-0.210584
-0.92676,-0.22804
-0.926577,-0.245266
-0.926394,-0.260936
-0.92621,-0.273673
-0.926027,-0.263727
-0.925844,-0.230638
-0.92566,-0.21177
-0.925477,-0.197029
-0.925293,-0.21022
-0.92511,-0.223465
-0.924927,-0.236702
-0.924743,-0.248662
-0.92456,-0.252446
-0.924377,-0.25623
-0.924193,-0.260014
-0.92401,-0.261906
-0.923827,-0.251164
-0.923643,-0.240652
-0.92346,-0.231688
-0.923277,-0.223167
-0.923093,-0.22104
-0.92291,-0.242094
-0.922726,-0.248877
-0.922543,-0.251759
-0.92236,-0.228268
-0.922176,-0.206247
-0.921993,-0.197461
-0.92181,-0.214776
-0.921626,-0.233868
-0.921443,-0.224093
-0.92126,-0.190646
-0.921076,-0.161385
-0.920893,-0.166355
-0.92071,-0.211996
-0.920526,-0.244393
-0.920343,-0.249068
-0.920159,-0.237716
-0.919976,-0.226132
-0.919793,-0.213001
-0.919609,-0.201713
-0.919426,-0.203056
-0.919243,-0.204407
-0.919059,-0.205803
-0.918876,-0.20564
-0.918693,-0.195439
-0.918509,-0.185193
-0.918326,-0.175
-0.918143,-0.164791
-0.917959,-0.154484
-0.917776,-0.144238
-0.917593,-0.134045
-0.917409,-0.127009
-0.917226,-0.140986
-0.917042,-0.154971
-0.916859,-0.168993
-0.916676,-0.182917
-0.916492,-0.196902
-0.916309,-0.210933
-0.916126,-0.224918
-0.915942,-0.240057
-0.915759,-0.262518
-0.915576,-0.287117
-0.915392,-0.322138
-0.915209,-0.3258
-0.915026,-0.288882
-0.914842,-0.251785
-0.914659,-0.213141
-0.914475,-0.180031
-0.914292,-0.184052
-0.914109,-0.185888
-0.913925,-0.17735
-0.913742,-0.195921
-0.913559,-0.227171
-0.913375,-0.25843
-0.913192,-0.289733
-0.913009,-0.319434
-0.912825,-0.33505
-0.912642,-0.321498
-0.912459,-0.281588
-0.912275,-0.242667
-0.912092,-0.21377
-0.911908,-0.211892
-0.911725,-0.221047
-0.911542,-0.226751
-0.911358,-0.209547
-0.911175,-0.190254
-0.910992,-0.160533
-0.910808,-0.159776
-0.910625,-0.184374
-0.910442,-0.209211
-0.910258,-0.235639
-0.910075,-0.258734
-0.909892,-0.25971
-0.909708,-0.260927
-0.909525,-0.263735
-0.909342,-0.264391
-0.909158,-0.254595
-0.908975,-0.267954
-0.908791,-0.267108
-0.908608,-0.269914
-0.908425,-0.296595
-0.908241,-0.323329
-0.908058,-0.350046
-0.907875,-0.372225
-0.907691,-0.36503
-0.907508,-0.357881
-0.907325,-0.350679
-0.907141,-0.341188
-0.906958,-0.316529
-0.906775,-0.292111
-0.906591,-0.269283
-0.906408,-0.246368
-0.906224,-0.226697
-0.906041,-0.232365
-0.905858,-0.234168
