shift,A,cluster,peaks,Hs
2.50483,31.6031,c3,9,1
2.50503,31.7672,c3,9,1
2.50522,32.0704,c3,9,1
2.50542,32.6414,c3,9,1
2.50562,33.5367,c3,9,1
2.50582,34.6438,c3,9,1
2.50602,35.7508,c3,9,1
2.50622,36.6581,c3,9,1
2.50641,37.241,c3,9,1
2.50661,37.5358,c3,9,1
2.50681,37.6916,c3,9,1
2.50701,37.8358,c3,9,1
2.50721,38.119,c3,9,1
2.50741,38.5412,c3,9,1
2.5076,39.1024,c3,9,1
2.5078,39.7852,c3,9,1
2.508,40.607,c3,9,1
2.5082,41.7083,c3,9,1
2.5084,43.0412,c3,9,1
2.50859,44.6985,c3,9,1
2.50879,46.4948,c3,9,1
2.50899,48.3847,c3,9,1
2.50919,50.1356,c3,9,1
2.50939,51.6839,c3,9,1
2.50959,52.8151,c3,9,1
2.50978,53.4888,c3,9,1
2.50998,53.5601,c3,9,1
2.51018,52.977,c3,9,1
2.51038,51.7916,c3,9,1
2.51058,50.0038,c3,9,1
2.51078,47.7064,c3,9,1
2.51097,45.0658,c3,9,1
2.51117,42.1936,c3,9,1
2.51137,39.1316,c3,9,1
2.51157,36.0002,c3,9,1
2.51177,32.8992,c3,9,1
2.51196,29.9372,c3,9,1
2.51216,27.2257,c3,9,1
2.51236,24.7459,c3,9,1
2.51256,22.5672,c3,9,1
2.51276,20.6202,c3,9,1
2.51296,18.9513,c3,9,1
2.51315,17.6066,c3,9,1
2.51335,16.5573,c3,9,1
2.51355,15.8324,c3,9,1
2.51375,15.4361,c3,9,1
2.51395,15.3641,c3,9,1
2.51415,15.5007,c3,9,1
2.51434,15.7763,c3,9,1
2.51454,16.1966,c3,9,1
2.51474,16.756,c3,9,1
2.51494,17.4224,c3,9,1
2.51514,18.2279,c3,9,1
2.51533,19.1046,c3,9,1
2.51553,19.9814,c3,9,1
2.51573,20.8146,c3,9,1
2.51593,21.5089,c3,9,1
2.51613,21.9657,c3,9,1
2.51633,22.1909,c3,9,1
2.51652,22.1264,c3,9,1
2.51672,21.7377,c3,9,1
2.51692,21.1216,c3,9,1
2.51712,20.2738,c3,9,1
2.51732,19.3204,c3,9,1
2.51752,18.2974,c3,9,1
2.51771,17.2224,c3,9,1
2.51791,16.1473,c3,9,1
2.51811,15.0766,c3,9,1
2.51831,14.0058,c3,9,1
2.51851,13.0788,c3,9,1
2.5187,12.2909,c3,9,1
2.5189,11.652,c3,9,1
2.5191,11.1522,c3,9,1
2.5193,10.7247,c3,9,1
2.5195,10.3668,c3,9,1
2.5197,10.1174,c3,9,1
2.51989,10.0071,c3,9,1
2.52009,10.0958,c3,9,1
2.52029,10.3235,c3,9,1
2.52049,10.6555,c3,9,1
2.52069,11.057,c3,9,1
2.52089,11.4961,c3,9,1
2.52108,12.0047,c3,9,1
2.52128,12.7103,c3,9,1
2.52148,13.6475,c3,9,1
2.52168,14.9257,c3,9,1
2.52188,16.4357,c3,9,1
2.52207,18.1541,c3,9,1
2.52227,20.1042,c3,9,1
2.52247,22.1963,c3,9,1
2.52267,24.5199,c3,9,1
2.52287,27.0347,c3,9,1
2.52307,29.6885,c3,9,1
2.52326,32.3865,c3,9,1
2.52346,34.9454,c3,9,1
2.52366,37.3075,c3,9,1
2.52386,39.4378,c3,9,1
2.52406,41.2873,c3,9,1
2.52426,42.8125,c3,9,1
2.52445,43.9032,c3,9,1
2.52465,44.4843,c3,9,1
2.52485,44.468,c3,9,1
2.52505,43.9421,c3,9,1
2.52525,43.0367,c3,9,1
2.52544,41.8997,c3,9,1
2.52564,40.7207,c3,9,1
2.52584,39.5418,c3,9,1
2.52604,38.357,c3,9,1
2.52624,37.1722,c3,9,1
2.52644,36.0598,c3,9,1
2.52663,35.0865,c3,9,1
2.52683,34.2955,c3,9,1
2.52703,33.6436,c3,9,1
2.52723,32.9902,c3,9,1
2.52743,32.1978,c3,9,1
2.52762,31.1375,c3,9,1
2.52782,29.7529,c3,9,1
2.52802,28.1536,c3,9,1
2.52822,26.4848,c3,9,1
2.52842,24.8956,c3,9,1
2.52862,23.3064,c3,9,1
2.52881,21.7013,c3,9,1
2.52901,19.9571,c3,9,1
2.52921,18.1435,c3,9,1
2.52941,16.3299,c3,9,1
2.52961,14.5988,c3,9,1
2.52981,13.0994,c3,9,1
2.53,11.7853,c3,9,1
2.5302,10.6102,c3,9,1
2.5304,9.52488,c3,9,1
2.5306,8.43956,c3,9,1
2.5308,7.45559,c3,9,1
2.53099,6.61062,c3,9,1
2.53119,5.91212,c3,9,1
2.53139,5.35262,c3,9,1
2.53159,4.89012,c3,9,1
2.53179,4.42763,c3,9,1
2.53199,3.96369,c3,9,1
2.53218,3.56924,c3,9,1
2.53238,3.26602,c3,9,1
2.53258,3.10179,c3,9,1
2.53278,2.97666,c3,9,1
2.53298,2.85153,c3,9,1
2.53318,2.66704,c3,9,1
2.53337,2.41304,c3,9,1
2.53357,2.15181,c3,9,1
2.53377,2.02957,c3,9,1
2.53397,1.99711,c3,9,1
2.53417,2.10364,c3,9,1
2.53436,2.23823,c3,9,1
2.53456,2.30332,c3,9,1
2.53476,2.25402,c3,9,1
2.53496,2.20472,c3,9,1
2.53516,2.12068,c3,9,1
2.53536,2.03663,c3,9,1
2.53555,2.02208,c3,9,1
2.53575,2.00754,c3,9,1
2.53595,2.05308,c3,9,1
2.53615,2.09862,c3,9,1
2.53635,2.14416,c3,9,1
2.53655,2.1897,c3,9,1
2.53674,2.29895,c3,9,1
2.53694,2.4082,c3,9,1
2.53714,2.51745,c3,9,1
2.53734,2.6267,c3,9,1
2.53754,2.73552,c3,9,1
2.53773,2.84434,c3,9,1
2.53793,3.06899,c3,9,1
2.53813,3.29364,c3,9,1
2.53833,3.56463,c3,9,1
2.53853,3.83561,c3,9,1
2.53873,4.14425,c3,9,1
2.53892,4.52238,c3,9,1
2.53912,5.00982,c3,9,1
2.53932,5.6131,c3,9,1
2.53952,6.32932,c3,9,1
2.53972,7.11504,c3,9,1
2.53992,7.97605,c3,9,1
2.54011,8.90656,c3,9,1
2.54031,9.94566,c3,9,1
2.54051,11.1006,c3,9,1
2.54071,12.3122,c3,9,1
2.54091,13.5238,c3,9,1
2.5411,14.6818,c3,9,1
2.5413,15.724,c3,9,1
2.5415,16.6083,c3,9,1
2.5417,17.3305,c3,9,1
2.5419,17.8876,c3,9,1
2.5421,18.2363,c3,9,1
2.54229,18.2707,c3,9,1
2.54249,18.004,c3,9,1
2.54269,17.4505,c3,9,1
2.54289,16.6423,c3,9,1
2.54309,15.6675,c3,9,1
2.54329,14.5769,c3,9,1
2.54348,13.4197,c3,9,1
2.54368,12.2625,c3,9,1
2.54388,11.0941,c3,9,1
2.54408,9.92566,c3,9,1
2.54428,8.85857,c3,9,1
2.54447,7.90732,c3,9,1
2.54467,7.08348,c3,9,1
2.54487,6.32914,c3,9,1
2.54507,5.61969,c3,9,1
2.54527,4.91023,c3,9,1
2.54547,4.25797,c3,9,1
2.54566,3.72154,c3,9,1
4.15016,4.05343,c2,4,1
4.15036,4.49548,c2,4,1
4.15056,4.86802,c2,4,1
4.15075,5.21595,c2,4,1
4.15095,5.70288,c2,4,1
4.15115,6.39396,c2,4,1
4.15135,7.31671,c2,4,1
4.15155,8.39438,c2,4,1
4.15174,9.54156,c2,4,1
4.15194,10.7937,c2,4,1
4.15214,12.2775,c2,4,1
4.15234,14.0466,c2,4,1
4.15254,16.2326,c2,4,1
4.15274,18.7951,c2,4,1
4.15293,21.682,c2,4,1
4.15313,24.7426,c2,4,1
4.15333,28.0348,c2,4,1
4.15353,31.5884,c2,4,1
4.15373,35.4664,c2,4,1
4.15393,39.5644,c2,4,1
4.15412,43.8014,c2,4,1
4.15432,47.9023,c2,4,1
4.15452,51.6789,c2,4,1
4.15472,54.9805,c2,4,1
4.15492,57.7725,c2,4,1
4.15511,59.9534,c2,4,1
4.15531,61.3466,c2,4,1
4.15551,61.871,c2,4,1
4.15571,61.3298,c2,4,1
4.15591,59.7808,c2,4,1
4.15611,57.4442,c2,4,1
4.1563,54.4705,c2,4,1
4.1565,51.1724,c2,4,1
4.1567,47.6681,c2,4,1
4.1569,43.932,c2,4,1
4.1571,40.0512,c2,4,1
4.1573,36.0314,c2,4,1
4.15749,32.1447,c2,4,1
4.15769,28.4898,c2,4,1
4.15789,25.2402,c2,4,1
4.15809,22.4077,c2,4,1
4.15829,19.8973,c2,4,1
4.15848,17.6186,c2,4,1
4.15868,15.5194,c2,4,1
4.15888,13.6519,c2,4,1
4.15908,12.0276,c2,4,1
4.15928,10.7277,c2,4,1
4.15948,9.72316,c2,4,1
4.15967,8.8576,c2,4,1
4.15987,8.08543,c2,4,1
4.16007,7.45227,c2,4,1
4.16027,6.93059,c2,4,1
4.16047,6.54791,c2,4,1
4.16067,6.3998,c2,4,1
4.16086,6.32118,c2,4,1
4.16106,6.22084,c2,4,1
4.16126,6.12051,c2,4,1
4.16146,6.03834,c2,4,1
4.16166,6.09517,c2,4,1
4.16185,6.29679,c2,4,1
4.16205,6.63741,c2,4,1
4.16225,6.95052,c2,4,1
4.16245,7.26363,c2,4,1
4.16265,7.56082,c2,4,1
4.16285,7.9275,c2,4,1
4.16304,8.52512,c2,4,1
4.16324,9.35441,c2,4,1
4.16344,10.4284,c2,4,1
4.16364,11.6414,c2,4,1
4.16384,12.9485,c2,4,1
4.16404,14.3946,c2,4,1
4.16423,16.0955,c2,4,1
4.16443,18.2135,c2,4,1
4.16463,20.7709,c2,4,1
4.16483,23.7454,c2,4,1
4.16503,26.9805,c2,4,1
4.16522,30.3545,c2,4,1
4.16542,33.9371,c2,4,1
4.16562,37.7514,c2,4,1
4.16582,41.7799,c2,4,1
4.16602,46.0401,c2,4,1
4.16622,50.2909,c2,4,1
4.16641,54.2174,c2,4,1
4.16661,57.6342,c2,4,1
4.16681,60.4486,c2,4,1
4.16701,62.5565,c2,4,1
4.16721,63.8768,c2,4,1
4.1674,64.4035,c2,4,1
4.1676,64.05,c2,4,1
4.1678,62.7328,c2,4,1
4.168,60.628,c2,4,1
4.1682,57.9122,c2,4,1
4.1684,54.872,c2,4,1
4.16859,51.6929,c2,4,1
4.16879,48.5137,c2,4,1
4.16899,45.2592,c2,4,1
4.16919,42.0048,c2,4,1
4.16939,38.8293,c2,4,1
4.16959,35.8854,c2,4,1
4.16978,33.4599,c2,4,1
4.16998,31.6367,c2,4,1
4.17018,30.4564,c2,4,1
4.17038,29.8784,c2,4,1
4.17058,29.7985,c2,4,1
4.17077,30.2282,c2,4,1
4.17097,31.203,c2,4,1
4.17117,32.8728,c2,4,1
4.17137,35.1334,c2,4,1
4.17157,37.9036,c2,4,1
4.17177,40.959,c2,4,1
4.17196,44.1535,c2,4,1
4.17216,47.416,c2,4,1
4.17236,50.748,c2,4,1
4.17256,54.1415,c2,4,1
4.17276,57.3961,c2,4,1
4.17296,60.2061,c2,4,1
4.17315,62.3212,c2,4,1
4.17335,63.4342,c2,4,1
4.17355,63.5743,c2,4,1
4.17375,62.8399,c2,4,1
4.17395,61.3178,c2,4,1
4.17414,59.1468,c2,4,1
4.17434,56.3735,c2,4,1
4.17454,53.0413,c2,4,1
4.17474,49.1995,c2,4,1
4.17494,45.0825,c2,4,1
4.17514,40.9656,c2,4,1
4.17533,36.9963,c2,4,1
4.17553,33.2587,c2,4,1
4.17573,29.7557,c2,4,1
4.17593,26.3916,c2,4,1
4.17613,23.2535,c2,4,1
4.17633,20.347,c2,4,1
4.17652,17.8285,c2,4,1
4.17672,15.727,c2,4,1
4.17692,14.002,c2,4,1
4.17712,12.5087,c2,4,1
4.17732,11.1856,c2,4,1
4.17751,10.0014,c2,4,1
4.17771,8.9795,c2,4,1
4.17791,8.18921,c2,4,1
4.17811,7.70298,c2,4,1
4.17831,7.35575,c2,4,1
4.17851,7.065,c2,4,1
4.1787,6.77424,c2,4,1
4.1789,6.46538,c2,4,1
4.1791,6.22602,c2,4,1
4.1793,6.17055,c2,4,1
4.1795,6.25408,c2,4,1
4.1797,6.41579,c2,4,1
4.17989,6.5775,c2,4,1
4.18009,6.75659,c2,4,1
4.18029,6.93568,c2,4,1
4.18049,7.26078,c2,4,1
4.18069,7.72488,c2,4,1
4.18088,8.37721,c2,4,1
4.18108,9.09904,c2,4,1
4.18128,9.86286,c2,4,1
4.18148,10.6962,c2,4,1
4.18168,11.6801,c2,4,1
4.18188,12.9883,c2,4,1
4.18207,14.7229,c2,4,1
4.18227,16.7819,c2,4,1
4.18247,19.0957,c2,4,1
4.18267,21.6412,c2,4,1
4.18287,24.372,c2,4,1
4.18307,27.3345,c2,4,1
4.18326,30.6705,c2,4,1
4.18346,34.3309,c2,4,1
4.18366,38.1643,c2,4,1
4.18386,41.9977,c2,4,1
4.18406,45.6602,c2,4,1
4.18425,48.9984,c2,4,1
4.18445,52.0615,c2,4,1
4.18465,54.7076,c2,4,1
4.18485,56.8556,c2,4,1
4.18505,58.3086,c2,4,1
4.18525,58.814,c2,4,1
4.18544,58.3464,c2,4,1
4.18564,56.9695,c2,4,1
4.18584,54.8975,c2,4,1
4.18604,52.2986,c2,4,1
4.18624,49.3753,c2,4,1
4.18644,46.1436,c2,4,1
4.18663,42.5876,c2,4,1
4.18683,38.8429,c2,4,1
4.18703,35.0288,c2,4,1
4.18723,31.3262,c2,4,1
4.18743,27.8552,c2,4,1
4.18762,24.7071,c2,4,1
4.18782,21.7907,c2,4,1
4.18802,19.0422,c2,4,1
4.18822,16.5254,c2,4,1
4.18842,14.317,c2,4,1
4.18862,12.4329,c2,4,1
4.18881,10.9224,c2,4,1
4.18901,9.64355,c2,4,1
4.18921,8.53266,c2,4,1
4.18941,7.42177,c2,4,1
4.18961,6.42382,c2,4,1
4.18981,5.56487,c2,4,1
4.19,4.92745,c2,4,1
4.1902,4.5217,c2,4,1
