shift,A,cluster,peaks,Hs
1.88144,9.8824,c3,5,2
1.88162,10.2022,c3,5,2
1.88181,10.5838,c3,5,2
1.88199,11.0253,c3,5,2
1.88217,11.5258,c3,5,2
1.88236,12.0877,c3,5,2
1.88254,12.7183,c3,5,2
1.88272,13.4289,c3,5,2
1.88291,14.2314,c3,5,2
1.88309,15.1371,c3,5,2
1.88327,16.1581,c3,5,2
1.88346,17.3078,c3,5,2
1.88364,18.597,c3,5,2
1.88383,20.0315,c3,5,2
1.88401,21.6135,c3,5,2
1.88419,23.3423,c3,5,2
1.88438,25.2091,c3,5,2
1.88456,27.1938,c3,5,2
1.88474,29.2733,c3,5,2
1.88493,31.4354,c3,5,2
1.88511,33.6845,c3,5,2
1.88529,36.0399,c3,5,2
1.88548,38.5385,c3,5,2
1.88566,41.2395,c3,5,2
1.88584,44.2201,c3,5,2
1.88603,47.5636,c3,5,2
1.88621,51.3527,c3,5,2
1.88639,55.6714,c3,5,2
1.88658,60.6015,c3,5,2
1.88676,66.2105,c3,5,2
1.88694,72.5467,c3,5,2
1.88713,79.6505,c3,5,2
1.88731,87.5619,c3,5,2
1.88749,96.3029,c3,5,2
1.88768,105.842,c3,5,2
1.88786,116.068,c3,5,2
1.88804,126.766,c3,5,2
1.88823,137.615,c3,5,2
1.88841,148.18,c3,5,2
1.88859,157.934,c3,5,2
1.88878,166.319,c3,5,2
1.88896,172.807,c3,5,2
1.88914,176.975,c3,5,2
1.88933,178.553,c3,5,2
1.88951,177.463,c3,5,2
1.88969,173.824,c3,5,2
1.88988,167.934,c3,5,2
1.89006,160.234,c3,5,2
1.89024,151.252,c3,5,2
1.89043,141.55,c3,5,2
1.89061,131.652,c3,5,2
1.89079,121.999,c3,5,2
1.89098,112.909,c3,5,2
1.89116,104.569,c3,5,2
1.89134,97.0492,c3,5,2
1.89153,90.3317,c3,5,2
1.89171,84.3437,c3,5,2
1.89189,78.9849,c3,5,2
1.89208,74.1489,c3,5,2
1.89226,69.7411,c3,5,2
1.89244,65.6897,c3,5,2
1.89263,61.9491,c3,5,2
1.89281,58.4955,c3,5,2
1.89299,55.3196,c3,5,2
1.89318,52.4137,c3,5,2
1.89336,49.7559,c3,5,2
1.89354,47.3073,c3,5,2
1.89373,45.0243,c3,5,2
1.89391,42.8745,c3,5,2
1.89409,40.8371,c3,5,2
1.89428,38.893,c3,5,2
1.89446,37.0256,c3,5,2
1.89464,35.2302,c3,5,2
1.89483,33.5189,c3,5,2
1.89501,31.912,c3,5,2
1.89519,30.4298,c3,5,2
1.89538,29.093,c3,5,2
1.89556,27.9242,c3,5,2
1.89574,26.9408,c3,5,2
1.89593,26.1488,c3,5,2
1.89611,25.5451,c3,5,2
1.89629,25.1265,c3,5,2
1.89648,24.8919,c3,5,2
1.89666,24.8393,c3,5,2
1.89684,24.9634,c3,5,2
1.89703,25.2585,c3,5,2
1.89721,25.7229,c3,5,2
1.89739,26.361,c3,5,2
1.89758,27.1827,c3,5,2
1.89776,28.2014,c3,5,2
1.89794,29.432,c3,5,2
1.89813,30.8892,c3,5,2
1.89831,32.5885,c3,5,2
1.89849,34.5484,c3,5,2
1.89868,36.793,c3,5,2
1.89886,39.3504,c3,5,2
1.89904,42.2438,c3,5,2
1.89923,45.4742,c3,5,2
1.89941,49.0085,c3,5,2
1.89959,52.7873,c3,5,2
1.89978,56.7473,c3,5,2
1.89996,60.8394,c3,5,2
1.90014,65.0297,c3,5,2
1.90033,69.2991,c3,5,2
1.90051,73.6515,c3,5,2
1.90069,78.1281,c3,5,2
1.90088,82.8084,c3,5,2
1.90106,87.7952,c3,5,2
1.90124,93.2007,c3,5,2
1.90143,99.1448,c3,5,2
1.90161,105.76,c3,5,2
1.90179,113.187,c3,5,2
1.90198,121.546,c3,5,2
1.90216,130.917,c3,5,2
1.90234,141.322,c3,5,2
1.90253,152.722,c3,5,2
1.90271,165.016,c3,5,2
1.90289,178.007,c3,5,2
1.90308,191.37,c3,5,2
1.90326,204.655,c3,5,2
1.90344,217.315,c3,5,2
1.90363,228.765,c3,5,2
1.90381,238.427,c3,5,2
1.90399,245.774,c3,5,2
1.90418,250.391,c3,5,2
1.90436,252.033,c3,5,2
1.90454,250.663,c3,5,2
1.90473,246.459,c3,5,2
1.90491,239.772,c3,5,2
1.90509,231.085,c3,5,2
1.90528,220.94,c3,5,2
1.90546,209.866,c3,5,2
1.90564,198.322,c3,5,2
1.90583,186.659,c3,5,2
1.90601,175.136,c3,5,2
1.90619,163.937,c3,5,2
1.90638,153.197,c3,5,2
1.90656,143.006,c3,5,2
1.90674,133.415,c3,5,2
1.90693,124.456,c3,5,2
1.90711,116.158,c3,5,2
1.90729,108.557,c3,5,2
1.90748,101.67,c3,5,2
1.90766,95.481,c3,5,2
1.90784,89.9357,c3,5,2
1.90803,84.9611,c3,5,2
1.90821,80.4659,c3,5,2
1.90839,76.338,c3,5,2
1.90858,72.4558,c3,5,2
1.90876,68.7144,c3,5,2
1.90894,65.0442,c3,5,2
1.90913,61.4082,c3,5,2
1.90931,57.7941,c3,5,2
1.90949,54.2149,c3,5,2
1.90968,50.7069,c3,5,2
1.90986,47.3178,c3,5,2
1.91004,44.0921,c3,5,2
1.91023,41.0699,c3,5,2
1.91041,38.2912,c3,5,2
1.91059,35.7915,c3,5,2
1.91078,33.5909,c3,5,2
1.91096,31.6885,c3,5,2
1.91114,30.0716,c3,5,2
1.91133,28.726,c3,5,2
1.91151,27.6383,c3,5,2
1.91169,26.7935,c3,5,2
1.91188,26.1739,c3,5,2
1.91206,25.7634,c3,5,2
1.91224,25.5521,c3,5,2
1.91243,25.5374,c3,5,2
1.91261,25.7206,c3,5,2
1.91279,26.1033,c3,5,2
1.91298,26.6881,c3,5,2
1.91316,27.4812,c3,5,2
1.91335,28.4904,c3,5,2
1.91353,29.7183,c3,5,2
1.91371,31.1569,c3,5,2
1.9139,32.7876,c3,5,2
1.91408,34.5814,c3,5,2
1.91426,36.4984,c3,5,2
1.91445,38.4908,c3,5,2
1.91463,40.518,c3,5,2
1.91481,42.5599,c3,5,2
1.915,44.6206,c3,5,2
1.91518,46.7235,c3,5,2
1.91536,48.9096,c3,5,2
1.91555,51.2399,c3,5,2
1.91573,53.7922,c3,5,2
1.91591,56.647,c3,5,2
1.9161,59.8742,c3,5,2
1.91628,63.528,c3,5,2
1.91646,67.6492,c3,5,2
1.91665,72.2732,c3,5,2
1.91683,77.4444,c3,5,2
1.91701,83.2319,c3,5,2
1.9172,89.7343,c3,5,2
1.91738,97.0616,c3,5,2
1.91756,105.304,c3,5,2
1.91775,114.5,c3,5,2
1.91793,124.602,c3,5,2
1.91811,135.445,c3,5,2
1.9183,146.722,c3,5,2
1.91848,157.974,c3,5,2
1.91866,168.631,c3,5,2
1.91885,178.08,c3,5,2
1.91903,185.741,c3,5,2
1.91921,191.136,c3,5,2
1.9194,193.936,c3,5,2
1.91958,193.987,c3,5,2
1.91976,191.328,c3,5,2
1.91995,186.187,c3,5,2
1.92013,178.947,c3,5,2
1.92031,170.078,c3,5,2
1.9205,160.069,c3,5,2
1.92068,149.385,c3,5,2
1.92086,138.435,c3,5,2
1.92105,127.567,c3,5,2
1.92123,117.066,c3,5,2
1.92141,107.143,c3,5,2
1.9216,97.9363,c3,5,2
1.92178,89.5308,c3,5,2
1.92196,81.9696,c3,5,2
1.92215,75.2664,c3,5,2
1.92233,69.401,c3,5,2
1.92251,64.3132,c3,5,2
1.9227,59.9062,c3,5,2
1.92288,56.0598,c3,5,2
1.92306,52.6446,c3,5,2
1.92325,49.5322,c3,5,2
1.92343,46.6089,c3,5,2
1.92361,43.7905,c3,5,2
1.9238,41.0278,c3,5,2
1.92398,38.299,c3,5,2
1.92416,35.6007,c3,5,2
1.92435,32.9476,c3,5,2
1.92453,30.3735,c3,5,2
1.92471,27.922,c3,5,2
1.9249,25.6308,c3,5,2
1.92508,23.5229,c3,5,2
1.92526,21.6114,c3,5,2
1.92545,19.9036,c3,5,2
1.92563,18.3983,c3,5,2
1.92581,17.0823,c3,5,2
1.926,15.9358,c3,5,2
1.92618,14.9402,c3,5,2
1.92636,14.0805,c3,5,2
1.92655,13.3418,c3,5,2
1.92673,12.7087,c3,5,2
1.92691,12.1675,c3,5,2
1.9271,11.7073,c3,5,2
1.92728,11.3188,c3,5,2
1.92746,10.9938,c3,5,2
1.92765,10.7254,c3,5,2
1.92783,10.5085,c3,5,2
1.92801,10.3371,c3,5,2
1.9282,10.2037,c3,5,2
1.92838,10.103,c3,5,2
1.92856,10.0356,c3,5,2
1.92875,10.0043,c3,5,2
1.92893,10.0084,c3,5,2
1.92911,10.0439,c3,5,2
1.9293,10.1098,c3,5,2
1.92948,10.2126,c3,5,2
1.92966,10.3619,c3,5,2
1.92985,10.5624,c3,5,2
1.93003,10.8146,c3,5,2
1.93021,11.1225,c3,5,2
1.9304,11.499,c3,5,2
1.93058,11.9614,c3,5,2
1.93076,12.5275,c3,5,2
1.93095,13.2173,c3,5,2
1.93113,14.0581,c3,5,2
1.93131,15.084,c3,5,2
1.9315,16.3334,c3,5,2
1.93168,17.851,c3,5,2
1.93186,19.689,c3,5,2
1.93205,21.9005,c3,5,2
1.93223,24.5284,c3,5,2
1.93241,27.6013,c3,5,2
1.9326,31.1335,c3,5,2
1.93278,35.1126,c3,5,2
1.93296,39.4731,c3,5,2
1.93315,44.0798,c3,5,2
1.93333,48.7395,c3,5,2
1.93351,53.2297,c3,5,2
1.9337,57.317,c3,5,2
1.93388,60.7656,c3,5,2
1.93406,63.3512,c3,5,2
1.93425,64.8932,c3,5,2
1.93443,65.2879,c3,5,2
1.93461,64.5225,c3,5,2
1.9348,62.6683,c3,5,2
1.93498,59.8628,c3,5,2
1.93516,56.2902,c3,5,2
1.93535,52.1627,c3,5,2
1.93553,47.7029,c3,5,2
1.93571,43.1244,c3,5,2
1.9359,38.6144,c3,5,2
1.93608,34.3192,c3,5,2
1.93626,30.3405,c3,5,2
1.93645,26.7408,c3,5,2
1.93663,23.55,c3,5,2
1.93681,20.7684,c3,5,2
1.937,18.3706,c3,5,2
1.93718,16.3163,c3,5,2
1.93736,14.5635,c3,5,2
1.93755,13.0747,c3,5,2
1.93773,11.8135,c3,5,2
1.93791,10.7413,c3,5,2
1.9381,9.82048,c3,5,2
2.27987,11.459,c1,3,2
2.28005,12.0771,c1,3,2
2.28024,12.7003,c1,3,2
2.28042,13.3273,c1,3,2
2.2806,13.9597,c1,3,2
2.28079,14.6084,c1,3,2
2.28097,15.2905,c1,3,2
2.28115,16.0212,c1,3,2
2.28134,16.815,c1,3,2
2.28152,17.6947,c1,3,2
2.2817,18.6937,c1,3,2
2.28189,19.848,c1,3,2
2.28207,21.1897,c1,3,2
2.28225,22.7562,c1,3,2
2.28244,24.6041,c1,3,2
2.28262,26.8139,c1,3,2
2.2828,29.4824,c1,3,2
2.28299,32.7228,c1,3,2
2.28317,36.68,c1,3,2
2.28335,41.5458,c1,3,2
2.28354,47.5593,c1,3,2
2.28372,54.9955,c1,3,2
2.2839,64.1556,c1,3,2
2.28409,75.3512,c1,3,2
2.28427,88.8631,c1,3,2
2.28445,104.872,c1,3,2
2.28464,123.38,c1,3,2
2.28482,144.151,c1,3,2
2.285,166.657,c1,3,2
2.28519,190.051,c1,3,2
2.28537,213.193,c1,3,2
2.28555,234.738,c1,3,2
2.28574,253.3,c1,3,2
2.28592,267.616,c1,3,2
2.2861,276.704,c1,3,2
2.28629,279.978,c1,3,2
2.28647,277.31,c1,3,2
2.28665,269.025,c1,3,2
2.28684,255.846,c1,3,2
2.28702,238.787,c1,3,2
2.2872,219.033,c1,3,2
2.28739,197.803,c1,3,2
2.28757,176.226,c1,3,2
2.28775,155.239,c1,3,2
2.28794,135.553,c1,3,2
2.28812,117.643,c1,3,2
2.2883,101.767,c1,3,2
2.28849,87.9974,c1,3,2
2.28867,76.2614,c1,3,2
2.28885,66.3966,c1,3,2
2.28904,58.1937,c1,3,2
2.28922,51.4293,c1,3,2
2.2894,45.8868,c1,3,2
2.28959,41.3652,c1,3,2
2.28977,37.683,c1,3,2
2.28995,34.6823,c1,3,2
2.29014,32.2349,c1,3,2
2.29032,30.241,c1,3,2
2.2905,28.618,c1,3,2
2.29069,27.2917,c1,3,2
2.29087,26.1985,c1,3,2
2.29105,25.291,c1,3,2
2.29124,24.5349,c1,3,2
2.29142,23.9017,c1,3,2
2.2916,23.3677,c1,3,2
2.29179,22.9182,c1,3,2
2.29197,22.5475,c1,3,2
2.29215,22.2539,c1,3,2
2.29234,22.0381,c1,3,2
2.29252,21.9031,c1,3,2
2.2927,21.8534,c1,3,2
2.29289,21.8934,c1,3,2
2.29307,22.0284,c1,3,2
2.29325,22.2645,c1,3,2
2.29344,22.6031,c1,3,2
2.29362,23.0368,c1,3,2
2.2938,23.5541,c1,3,2
2.29399,24.1469,c1,3,2
2.29417,24.8108,c1,3,2
2.29435,25.5397,c1,3,2
2.29454,26.3277,c1,3,2
2.29472,27.1744,c1,3,2
2.2949,28.0833,c1,3,2
2.29509,29.055,c1,3,2
2.29527,30.0889,c1,3,2
2.29545,31.1931,c1,3,2
2.29564,32.3878,c1,3,2
2.29582,33.6946,c1,3,2
2.296,35.1302,c1,3,2
2.29619,36.7166,c1,3,2
2.29637,38.4935,c1,3,2
2.29656,40.5183,c1,3,2
2.29674,42.8577,c1,3,2
2.29692,45.5874,c1,3,2
2.29711,48.8043,c1,3,2
2.29729,52.6392,c1,3,2
2.29747,57.2624,c1,3,2
2.29766,62.884,c1,3,2
2.29784,69.7626,c1,3,2
2.29802,78.2222,c1,3,2
2.29821,88.6618,c1,3,2
2.29839,101.533,c1,3,2
2.29857,117.3,c1,3,2
2.29876,136.401,c1,3,2
2.29894,159.238,c1,3,2
2.29912,186.112,c1,3,2
2.29931,217.085,c1,3,2
2.29949,251.828,c1,3,2
2.29967,289.56,c1,3,2
2.29986,329.089,c1,3,2
2.30004,368.852,c1,3,2
2.30022,406.925,c1,3,2
2.30041,441.086,c1,3,2
2.30059,469.08,c1,3,2
2.30077,488.983,c1,3,2
2.30096,499.489,c1,3,2
2.30114,500,c1,3,2
2.30132,490.614,c1,3,2
2.30151,472.089,c1,3,2
2.30169,445.787,c1,3,2
2.30187,413.531,c1,3,2
2.30206,377.373,c1,3,2
2.30224,339.35,c1,3,2
2.30242,301.298,c1,3,2
2.30261,264.715,c1,3,2
2.30279,230.7,c1,3,2
2.30297,199.947,c1,3,2
2.30316,172.795,c1,3,2
2.30334,149.297,c1,3,2
2.30352,129.291,c1,3,2
2.30371,112.474,c1,3,2
2.30389,98.4568,c1,3,2
2.30407,86.8256,c1,3,2
2.30426,77.1809,c1,3,2
2.30444,69.1691,c1,3,2
2.30462,62.4926,c1,3,2
2.30481,56.9028,c1,3,2
2.30499,52.1924,c1,3,2
2.30517,48.1958,c1,3,2
2.30536,44.7875,c1,3,2
2.30554,41.8659,c1,3,2
2.30572,39.3377,c1,3,2
2.30591,37.1203,c1,3,2
2.30609,35.1529,c1,3,2
2.30627,33.3937,c1,3,2
2.30646,31.8066,c1,3,2
2.30664,30.3567,c1,3,2
2.30682,29.0175,c1,3,2
2.30701,27.7767,c1,3,2
2.30719,26.6298,c1,3,2
2.30737,25.5753,c1,3,2
2.30756,24.6138,c1,3,2
2.30774,23.7483,c1,3,2
2.30792,22.98,c1,3,2
2.30811,22.3087,c1,3,2
2.30829,21.734,c1,3,2
2.30847,21.2546,c1,3,2
2.30866,20.8657,c1,3,2
2.30884,20.5602,c1,3,2
2.30902,20.3328,c1,3,2
2.30921,20.1768,c1,3,2
2.30939,20.0801,c1,3,2
2.30957,20.0314,c1,3,2
2.30976,20.0304,c1,3,2
2.30994,20.0849,c1,3,2
2.31012,20.1985,c1,3,2
2.31031,20.3681,c1,3,2
2.31049,20.5974,c1,3,2
2.31067,20.9031,c1,3,2
2.31086,21.3054,c1,3,2
2.31104,21.8184,c1,3,2
2.31122,22.4554,c1,3,2
2.31141,23.2392,c1,3,2
2.31159,24.2027,c1,3,2
2.31177,25.3843,c1,3,2
2.31196,26.8304,c1,3,2
2.31214,28.6021,c1,3,2
2.31232,30.7774,c1,3,2
2.31251,33.453,c1,3,2
2.31269,36.7526,c1,3,2
2.31287,40.8352,c1,3,2
2.31306,45.8961,c1,3,2
2.31324,52.163,c1,3,2
2.31342,59.8863,c1,3,2
2.31361,69.3204,c1,3,2
2.31379,80.685,c1,3,2
2.31397,94.1174,c1,3,2
2.31416,109.619,c1,3,2
2.31434,126.998,c1,3,2
2.31452,145.81,c1,3,2
2.31471,165.334,c1,3,2
2.31489,184.605,c1,3,2
2.31507,202.5,c1,3,2
2.31526,217.859,c1,3,2
2.31544,229.618,c1,3,2
2.31562,236.94,c1,3,2
2.31581,239.324,c1,3,2
2.31599,236.655,c1,3,2
2.31617,229.205,c1,3,2
2.31636,217.586,c1,3,2
2.31654,202.667,c1,3,2
2.31672,185.461,c1,3,2
2.31691,167.001,c1,3,2
2.31709,148.249,c1,3,2
2.31727,130.018,c1,3,2
2.31746,112.93,c1,3,2
2.31764,97.3905,c1,3,2
2.31782,83.6036,c1,3,2
2.31801,71.6242,c1,3,2
2.31819,61.4035,c1,3,2
2.31837,52.8172,c1,3,2
2.31856,45.6842,c1,3,2
2.31874,39.7965,c1,3,2
2.31892,34.9515,c1,3,2
2.31911,30.9703,c1,3,2
2.31929,27.6983,c1,3,2
2.31947,25.0015,c1,3,2
2.31966,22.766,c1,3,2
2.31984,20.8994,c1,3,2
2.32002,19.3281,c1,3,2
2.32021,17.9917,c1,3,2
2.32039,16.837,c1,3,2
2.32057,15.8176,c1,3,2
2.32076,14.8973,c1,3,2
2.32094,14.0531,c1,3,2
2.32112,13.2709,c1,3,2
2.32131,12.5383,c1,3,2
2.9944,11.0177,c2,3,2
2.99458,11.8356,c2,3,2
2.99477,12.7365,c2,3,2
2.99495,13.7269,c2,3,2
2.99513,14.8178,c2,3,2
2.99532,16.0199,c2,3,2
2.9955,17.3412,c2,3,2
2.99568,18.7929,c2,3,2
2.99587,20.3931,c2,3,2
2.99605,22.1659,c2,3,2
2.99623,24.1437,c2,3,2
2.99642,26.3769,c2,3,2
2.9966,28.9412,c2,3,2
2.99678,31.9374,c2,3,2
2.99697,35.494,c2,3,2
2.99715,39.7748,c2,3,2
2.99733,44.9815,c2,3,2
2.99752,51.3496,c2,3,2
2.9977,59.144,c2,3,2
2.99788,68.6493,c2,3,2
2.99807,80.1344,c2,3,2
2.99825,93.7913,c2,3,2
2.99843,109.673,c2,3,2
2.99862,127.645,c2,3,2
2.9988,147.339,c2,3,2
2.99898,168.097,c2,3,2
2.99917,188.964,c2,3,2
2.99935,208.765,c2,3,2
2.99953,226.263,c2,3,2
2.99972,240.325,c2,3,2
2.9999,250.045,c2,3,2
3.00008,254.828,c2,3,2
3.00027,254.445,c2,3,2
3.00045,249.051,c2,3,2
3.00063,239.15,c2,3,2
3.00082,225.527,c2,3,2
3.001,209.148,c2,3,2
3.00118,191.053,c2,3,2
3.00137,172.24,c2,3,2
3.00155,153.58,c2,3,2
3.00173,135.757,c2,3,2
3.00192,119.261,c2,3,2
3.0021,104.391,c2,3,2
3.00228,91.2737,c2,3,2
3.00247,79.9072,c2,3,2
3.00265,70.1945,c2,3,2
3.00283,61.9773,c2,3,2
3.00302,55.0655,c2,3,2
3.0032,49.2633,c2,3,2
3.00338,44.3884,c2,3,2
3.00357,40.2813,c2,3,2
3.00375,36.8089,c2,3,2
3.00394,33.8634,c2,3,2
3.00412,31.3569,c2,3,2
3.0043,29.2159,c2,3,2
3.00449,27.3836,c2,3,2
3.00467,25.8218,c2,3,2
3.00485,24.5028,c2,3,2
3.00504,23.3981,c2,3,2
3.00522,22.4788,c2,3,2
3.0054,21.7263,c2,3,2
3.00559,21.1318,c2,3,2
3.00577,20.6841,c2,3,2
3.00595,20.3649,c2,3,2
3.00614,20.1612,c2,3,2
3.00632,20.0726,c2,3,2
3.0065,20.0993,c2,3,2
3.00669,20.2314,c2,3,2
3.00687,20.457,c2,3,2
3.00705,20.7769,c2,3,2
3.00724,21.2038,c2,3,2
3.00742,21.7504,c2,3,2
3.0076,22.4282,c2,3,2
3.00779,23.2567,c2,3,2
3.00797,24.2679,c2,3,2
3.00815,25.5014,c2,3,2
3.00834,27.0005,c2,3,2
3.00852,28.8125,c2,3,2
3.0087,30.9905,c2,3,2
3.00889,33.5925,c2,3,2
3.00907,36.682,c2,3,2
3.00925,40.3248,c2,3,2
3.00944,44.5739,c2,3,2
3.00962,49.4469,c2,3,2
3.0098,54.9102,c2,3,2
3.00999,60.8724,c2,3,2
3.01017,67.1871,c2,3,2
3.01035,73.6719,c2,3,2
3.01054,80.151,c2,3,2
3.01072,86.501,c2,3,2
3.0109,92.6723,c2,3,2
3.01109,98.677,c2,3,2
3.01127,104.567,c2,3,2
3.01145,110.422,c2,3,2
3.01164,116.346,c2,3,2
3.01182,122.447,c2,3,2
3.012,128.807,c2,3,2
3.01219,135.458,c2,3,2
3.01237,142.376,c2,3,2
3.01255,149.511,c2,3,2
3.01274,156.825,c2,3,2
3.01292,164.338,c2,3,2
3.0131,172.142,c2,3,2
3.01329,180.399,c2,3,2
3.01347,189.316,c2,3,2
3.01365,199.101,c2,3,2
3.01384,209.902,c2,3,2
3.01402,221.736,c2,3,2
3.0142,234.428,c2,3,2
3.01439,247.57,c2,3,2
3.01457,260.532,c2,3,2
3.01475,272.545,c2,3,2
3.01494,282.834,c2,3,2
3.01512,290.745,c2,3,2
3.0153,295.82,c2,3,2
3.01549,297.842,c2,3,2
3.01567,296.841,c2,3,2
3.01585,293.083,c2,3,2
3.01604,287.008,c2,3,2
3.01622,279.125,c2,3,2
3.0164,269.914,c2,3,2
3.01659,259.768,c2,3,2
3.01677,248.977,c2,3,2
3.01695,237.746,c2,3,2
3.01714,226.227,c2,3,2
3.01732,214.545,c2,3,2
3.0175,202.807,c2,3,2
3.01769,191.11,c2,3,2
3.01787,179.555,c2,3,2
3.01805,168.257,c2,3,2
3.01824,157.33,c2,3,2
3.01842,146.866,c2,3,2
3.0186,136.921,c2,3,2
3.01879,127.521,c2,3,2
3.01897,118.668,c2,3,2
3.01915,110.341,c2,3,2
3.01934,102.507,c2,3,2
3.01952,95.1272,c2,3,2
3.0197,88.162,c2,3,2
3.01989,81.569,c2,3,2
3.02007,75.3126,c2,3,2
3.02025,69.3791,c2,3,2
3.02044,63.7785,c2,3,2
3.02062,58.5268,c2,3,2
3.0208,53.6329,c2,3,2
3.02099,49.1028,c2,3,2
3.02117,44.9447,c2,3,2
3.02135,41.1646,c2,3,2
3.02154,37.7608,c2,3,2
3.02172,34.727,c2,3,2
3.0219,32.0545,c2,3,2
3.02209,29.7268,c2,3,2
3.02227,27.7171,c2,3,2
3.02245,25.9949,c2,3,2
3.02264,24.5314,c2,3,2
3.02282,23.2975,c2,3,2
3.023,22.2654,c2,3,2
3.02319,21.4145,c2,3,2
3.02337,20.7291,c2,3,2
3.02355,20.1893,c2,3,2
3.02374,19.7735,c2,3,2
3.02392,19.4737,c2,3,2
3.0241,19.2966,c2,3,2
3.02429,19.2436,c2,3,2
3.02447,19.3003,c2,3,2
3.02465,19.455,c2,3,2
3.02484,19.716,c2,3,2
3.02502,20.0996,c2,3,2
3.0252,20.6086,c2,3,2
3.02539,21.2366,c2,3,2
3.02557,21.9855,c2,3,2
3.02575,22.8656,c2,3,2
3.02594,23.8828,c2,3,2
3.02612,25.0426,c2,3,2
3.0263,26.3648,c2,3,2
3.02649,27.8825,c2,3,2
3.02667,29.6304,c2,3,2
3.02685,31.6516,c2,3,2
3.02704,34.0184,c2,3,2
3.02722,36.8369,c2,3,2
3.0274,40.2328,c2,3,2
3.02759,44.3535,c2,3,2
3.02777,49.3893,c2,3,2
3.02795,55.5762,c2,3,2
3.02814,63.1683,c2,3,2
3.02832,72.408,c2,3,2
3.0285,83.5125,c2,3,2
3.02869,96.6433,c2,3,2
3.02887,111.835,c2,3,2
3.02905,128.917,c2,3,2
3.02924,147.458,c2,3,2
3.02942,166.764,c2,3,2
3.0296,185.894,c2,3,2
3.02979,203.728,c2,3,2
3.02997,219.104,c2,3,2
3.03015,230.976,c2,3,2
3.03034,238.544,c2,3,2
3.03052,241.332,c2,3,2
3.0307,239.219,c2,3,2
3.03089,232.446,c2,3,2
3.03107,221.573,c2,3,2
3.03125,207.407,c2,3,2
3.03144,190.899,c2,3,2
3.03162,173.042,c2,3,2
3.0318,154.765,c2,3,2
3.03199,136.856,c2,3,2
3.03217,119.926,c2,3,2
3.03235,104.397,c2,3,2
3.03254,90.5082,c2,3,2
3.03272,78.3374,c2,3,2
3.0329,67.8411,c2,3,2
3.03309,58.8984,c2,3,2
3.03327,51.3441,c2,3,2
3.03346,44.9881,c2,3,2
3.03364,39.6381,c2,3,2
3.03382,35.1215,c2,3,2
3.03401,31.2921,c2,3,2
3.03419,28.0239,c2,3,2
3.03437,25.2101,c2,3,2
3.03456,22.7705,c2,3,2
3.03474,20.65,c2,3,2
3.03492,18.8038,c2,3,2
3.03511,17.1872,c2,3,2
3.03529,15.7604,c2,3,2
3.03547,14.4962,c2,3,2
3.03566,13.3773,c2,3,2
3.03584,12.3885,c2,3,2
3.03602,11.5139,c2,3,2
