shift,A,cluster,peaks,Hs
4.09713,1.50962736,c2,4,1
4.09732,1.677799344,c2,4,1
4.0975,1.886619424,c2,4,1
4.09768,2.140189911,c2,4,1
4.09787,2.464920136,c2,4,1
4.09805,2.894219493,c2,4,1
4.09823,3.45384958,c2,4,1
4.09842,4.18626533,c2,4,1
4.0986,5.17162656,c2,4,1
4.09878,6.499581814,c2,4,1
4.09897,8.241609015,c2,4,1
4.09915,10.4689929,c2,4,1
4.09934,13.21477923,c2,4,1
4.09952,16.27969345,c2,4,1
4.0997,19.05699143,c2,4,1
4.09989,20.70246093,c2,4,1
4.10007,20.64609678,c2,4,1
4.10025,18.98721807,c2,4,1
4.10044,16.3816262,c2,4,1
4.10062,13.56785062,c2,4,1
4.1008,11.00875917,c2,4,1
4.10099,8.87145565,c2,4,1
4.10117,7.171087919,c2,4,1
4.10135,5.859814635,c2,4,1
4.10154,4.85307821,c2,4,1
4.10172,4.065786962,c2,4,1
4.1019,3.445110865,c2,4,1
4.10209,2.961390558,c2,4,1
4.10227,2.583228029,c2,4,1
4.10245,2.280202547,c2,4,1
4.10264,2.03705261,c2,4,1
4.10282,1.845266775,c2,4,1
4.103,1.68869717,c2,4,1
4.10319,1.550139092,c2,4,1
4.10337,1.424092492,c2,4,1
4.10355,1.312125565,c2,4,1
4.10374,1.211908745,c2,4,1
4.10392,1.119355631,c2,4,1
4.1041,1.036340103,c2,4,1
4.10429,0.967162201,c2,4,1
4.10447,0.910402595,c2,4,1
4.10465,0.861387376,c2,4,1
4.10484,0.81874267,c2,4,1
4.10502,0.782550296,c2,4,1
4.1052,0.750782962,c2,4,1
4.10539,0.721779289,c2,4,1
4.10557,0.697056337,c2,4,1
4.10575,0.678473213,c2,4,1
4.10594,0.664479904,c2,4,1
4.10612,0.652365022,c2,4,1
4.1063,0.642183111,c2,4,1
4.10649,0.635285321,c2,4,1
4.10667,0.631696652,c2,4,1
4.10685,0.63114551,c2,4,1
4.10704,0.633831898,c2,4,1
4.10722,0.639345585,c2,4,1
4.1074,0.647403613,c2,4,1
4.10759,0.658834398,c2,4,1
4.10777,0.674536814,c2,4,1
4.10795,0.694132447,c2,4,1
4.10814,0.717304248,c2,4,1
4.10832,0.745310185,c2,4,1
4.1085,0.779696861,c2,4,1
4.10869,0.821357467,c2,4,1
4.10887,0.871693152,c2,4,1
4.10905,0.931888017,c2,4,1
4.10924,0.998247711,c2,4,1
4.10942,1.062707388,c2,4,1
4.1096,1.120286321,c2,4,1
4.10979,1.171283375,c2,4,1
4.10997,1.2169997,c2,4,1
4.11015,1.258852353,c2,4,1
4.11034,1.303580033,c2,4,1
4.11052,1.361557832,c2,4,1
4.1107,1.437194884,c2,4,1
4.11089,1.530048,c2,4,1
4.11107,1.645628597,c2,4,1
4.11125,1.795345867,c2,4,1
4.11144,1.984677133,c2,4,1
4.11162,2.215781507,c2,4,1
4.1118,2.504295494,c2,4,1
4.11199,2.880105728,c2,4,1
4.11217,3.372189747,c2,4,1
4.11235,4.01305921,c2,4,1
4.11254,4.861680561,c2,4,1
4.11272,5.999065901,c2,4,1
4.1129,7.497693161,c2,4,1
4.11309,9.420187911,c2,4,1
4.11327,11.82022109,c2,4,1
4.11345,14.62524659,c2,4,1
4.11364,17.43027209,c2,4,1
4.11382,19.48460895,c2,4,1
4.114,20.06279603,c2,4,1
4.11419,18.96233148,c2,4,1
4.11437,16.63946945,c2,4,1
4.11455,13.8525123,c2,4,1
4.11474,11.19729498,c2,4,1
4.11492,8.939444904,c2,4,1
4.1151,7.127860253,c2,4,1
4.11529,5.730097546,c2,4,1
4.11547,4.672735661,c2,4,1
4.11565,3.862228293,c2,4,1
4.11584,3.228358894,c2,4,1
4.11602,2.737013518,c2,4,1
4.1162,2.360453277,c2,4,1
4.11639,2.063541487,c2,4,1
4.11657,1.823380213,c2,4,1
4.11675,1.634480768,c2,4,1
4.11694,1.487013518,c2,4,1
4.11712,1.359966909,c2,4,1
4.1173,1.239874908,c2,4,1
4.11749,1.128359121,c2,4,1
4.11767,1.026708197,c2,4,1
4.11785,0.929322085,c2,4,1
4.11804,0.836040555,c2,4,1
4.11822,0.755900054,c2,4,1
4.1184,0.69269607,c2,4,1
4.11859,0.639641042,c2,4,1
4.11877,0.592324703,c2,4,1
4.11895,0.554087992,c2,4,1
4.11914,0.525291139,c2,4,1
4.11932,0.499260221,c2,4,1
4.1195,0.472633842,c2,4,1
4.11969,0.448990445,c2,4,1
4.11987,0.429477768,c2,4,1
4.12005,0.409570769,c2,4,1
4.12024,0.388228529,c2,4,1
4.12042,0.37079428,c2,4,1
4.1206,0.359736225,c2,4,1
4.12079,0.351017964,c2,4,1
4.12097,0.342412204,c2,4,1
4.12115,0.336868972,c2,4,1
4.12134,0.335699643,c2,4,1
4.12152,0.335901917,c2,4,1
4.1217,0.337137156,c2,4,1
4.12189,0.343514486,c2,4,1
4.12207,0.355587324,c2,4,1
4.12225,0.368196529,c2,4,1
4.12244,0.37810571,c2,4,1
4.12262,0.387355794,c2,4,1
4.1228,0.398145665,c2,4,1
4.12299,0.409470768,c2,4,1
4.12317,0.420959509,c2,4,1
4.12335,0.435167592,c2,4,1
4.12354,0.453010936,c2,4,1
4.12372,0.471913381,c2,4,1
4.1239,0.49117492,c2,4,1
4.12409,0.513585351,c2,4,1
4.12427,0.5399515,c2,4,1
4.12445,0.567777889,c2,4,1
4.12464,0.596820198,c2,4,1
4.12482,0.630606869,c2,4,1
4.12501,0.671670879,c2,4,1
4.12519,0.720223593,c2,4,1
4.12537,0.778105937,c2,4,1
4.12556,0.849830453,c2,4,1
4.12574,0.940238093,c2,4,1
4.12592,1.054278903,c2,4,1
4.12611,1.200147274,c2,4,1
4.12629,1.389955818,c2,4,1
4.12647,1.637969436,c2,4,1
4.12666,1.960245093,c2,4,1
4.12684,2.374453404,c2,4,1
4.12702,2.897094519,c2,4,1
4.12721,3.536929881,c2,4,1
4.12739,4.277788889,c2,4,1
4.12757,5.046204965,c2,4,1
4.12776,5.689983545,c2,4,1
4.12794,6.018122892,c2,4,1
4.12812,5.907155974,c2,4,1
4.12831,5.389423995,c2,4,1
4.12849,4.631610287,c2,4,1
4.12867,3.824159765,c2,4,1
4.12886,3.090391731,c2,4,1
4.12904,2.476795244,c2,4,1
4.12922,1.988552169,c2,4,1
