shift,A,cluster,peaks,Hs
3.51399,14.80918237,c2,5,2
3.51417,17.06100014,c2,5,2
3.51435,19.56403746,c2,5,2
3.51454,22.22637654,c2,5,2
3.51472,24.91711436,c2,5,2
3.5149,27.47518472,c2,5,2
3.51509,29.72263346,c2,5,2
3.51527,31.4845311,c2,5,2
3.51545,32.61426289,c2,5,2
3.51564,33.01243327,c2,5,2
3.51582,32.64148534,c2,5,2
3.516,31.53116215,c2,5,2
3.51619,29.77455776,c2,5,2
3.51637,27.5147581,c2,5,2
3.51655,24.92249163,c2,5,2
3.51674,22.1717636,c2,5,2
3.51692,19.4224639,c2,5,2
3.5171,16.80465538,c2,5,2
3.51729,14.41067591,c2,5,2
3.51747,12.29471834,c2,5,2
3.51765,10.4745949,c2,5,2
3.51784,8.94207163,c2,5,2
3.51802,7.67051422,c2,5,2
3.5182,6.62230695,c2,5,2
3.51839,5.75902752,c2,5,2
3.51857,5.04375757,c2,5,2
3.51875,4.44414944,c2,5,2
3.51894,3.935677715,c2,5,2
3.51912,3.500068055,c2,5,2
3.5193,3.12428898,c2,5,2
3.51949,2.79766996,c2,5,2
3.51967,2.51063272,c2,5,2
3.51985,2.257867205,c2,5,2
3.52004,2.036844415,c2,5,2
3.52022,1.84487571,c2,5,2
3.5204,1.67816339,c2,5,2
3.52059,1.53370795,c2,5,2
3.52077,1.408770335,c2,5,2
3.52095,1.29965367,c2,5,2
3.52114,1.20287113,c2,5,2
4.03817,1.36377767,c3,7,2
4.03835,1.46396302,c3,7,2
4.03854,1.57715465,c3,7,2
4.03872,1.704285185,c3,7,2
4.0389,1.848396145,c3,7,2
4.03909,2.0135877,c3,7,2
4.03927,2.20265772,c3,7,2
4.03945,2.418555295,c3,7,2
4.03964,2.665893125,c3,7,2
4.03982,2.95153563,c3,7,2
4.04,3.284019245,c3,7,2
4.04019,3.673241505,c3,7,2
4.04037,4.12853703,c3,7,2
4.04055,4.65971094,c3,7,2
4.04074,5.27439224,c3,7,2
4.04092,5.97317748,c3,7,2
4.0411,6.745001235,c3,7,2
4.04129,7.562531825,c3,7,2
4.04147,8.37986076,c3,7,2
4.04165,9.136577735,c3,7,2
4.04184,9.767651325,c3,7,2
4.04202,10.21253678,c3,7,2
4.0422,10.42594737,c3,7,2
4.04239,10.39099508,c3,7,2
4.04257,10.12414783,c3,7,2
4.04275,9.67002018,c3,7,2
4.04294,9.09103894,c3,7,2
4.04312,8.453243755,c3,7,2
4.0433,7.81442353,c3,7,2
4.04349,7.2186047,c3,7,2
4.04367,6.694958975,c3,7,2
4.04385,6.25703877,c3,7,2
4.04404,5.90895266,c3,7,2
4.04422,5.64908746,c3,7,2
4.0444,5.47278007,c3,7,2
4.04459,5.376921745,c3,7,2
4.04477,5.35896669,c3,7,2
4.04495,5.41672198,c3,7,2
4.04514,5.55231332,c3,7,2
4.04532,5.771538085,c3,7,2
4.0455,6.08061375,c3,7,2
4.04569,6.487102105,c3,7,2
4.04587,7.001203165,c3,7,2
4.04605,7.63363788,c3,7,2
4.04624,8.39120345,c3,7,2
4.04642,9.267144685,c3,7,2
4.0466,10.23866698,c3,7,2
4.04679,11.26925527,c3,7,2
4.04697,12.30706927,c3,7,2
4.04715,13.28674149,c3,7,2
4.04734,14.13794726,c3,7,2
4.04752,14.79683144,c3,7,2
4.0477,15.2189475,c3,7,2
4.04789,15.38396262,c3,7,2
4.04807,15.29775818,c3,7,2
4.04825,14.98940509,c3,7,2
4.04844,14.50284576,c3,7,2
4.04862,13.88781997,c3,7,2
4.0488,13.19868862,c3,7,2
4.04899,12.49065279,c3,7,2
4.04917,11.81504864,c3,7,2
4.04935,11.2149784,c3,7,2
4.04954,10.72287375,c3,7,2
4.04972,10.36478087,c3,7,2
4.0499,10.15834394,c3,7,2
4.05009,10.1138974,c3,7,2
4.05027,10.23807884,c3,7,2
4.05045,10.5370217,c3,7,2
4.05064,11.01643934,c3,7,2
4.05082,11.67960854,c3,7,2
4.051,12.52384065,c3,7,2
4.05119,13.54148988,c3,7,2
4.05137,14.71592026,c3,7,2
4.05155,16.01394395,c3,7,2
4.05174,17.38338456,c3,7,2
4.05192,18.75534577,c3,7,2
4.0521,20.0489164,c3,7,2
4.05229,21.18032859,c3,7,2
4.05247,22.07379638,c3,7,2
4.05265,22.67067386,c3,7,2
4.05284,22.93920151,c3,7,2
4.05302,22.87643863,c3,7,2
4.0532,22.50784326,c3,7,2
4.05339,21.88038253,c3,7,2
4.05357,21.05530695,c3,7,2
4.05375,20.10016855,c3,7,2
4.05394,19.08209922,c3,7,2
4.05412,18.06419794,c3,7,2
4.0543,17.10418638,c3,7,2
4.05449,16.25079609,c3,7,2
4.05467,15.54141594,c3,7,2
4.05485,14.99696688,c3,7,2
4.05504,14.61812108,c3,7,2
4.05522,14.38815857,c3,7,2
4.0554,14.2764961,c3,7,2
4.05559,14.24742521,c3,7,2
4.05577,14.27011059,c3,7,2
4.05595,14.32312716,c3,7,2
4.05614,14.40202186,c3,7,2
4.05632,14.5182214,c3,7,2
4.0565,14.68651329,c3,7,2
4.05669,14.91445933,c3,7,2
4.05687,15.19516987,c3,7,2
4.05705,15.50679973,c3,7,2
4.05724,15.81523685,c3,7,2
4.05742,16.07821918,c3,7,2
4.0576,16.25827386,c3,7,2
4.05779,16.33355571,c3,7,2
4.05797,16.30255236,c3,7,2
4.05816,16.18047142,c3,7,2
4.05834,15.99142661,c3,7,2
4.05852,15.76222028,c3,7,2
4.05871,15.51410947,c3,7,2
4.05889,15.2586049,c3,7,2
4.05907,15.00066376,c3,7,2
4.05926,14.74692361,c3,7,2
4.05944,14.51124775,c3,7,2
4.05962,14.31959832,c3,7,2
4.05981,14.20541525,c3,7,2
4.05999,14.2030627,c3,7,2
4.06017,14.34320792,c3,7,2
4.06036,14.64366314,c3,7,2
4.06054,15.10266394,c3,7,2
4.06072,15.70290222,c3,7,2
4.06091,16.41732356,c3,7,2
4.06109,17.21080765,c3,7,2
4.06127,18.04571356,c3,7,2
4.06146,18.8837282,c3,7,2
4.06164,19.68460604,c3,7,2
4.06182,20.4037325,c3,7,2
4.06201,20.99111574,c3,7,2
4.06219,21.39558761,c3,7,2
4.06237,21.57169336,c3,7,2
4.06256,21.48599304,c3,7,2
4.06274,21.12311102,c3,7,2
4.06292,20.49312969,c3,7,2
4.06311,19.63133741,c3,7,2
4.06329,18.59007859,c3,7,2
4.06347,17.43127591,c3,7,2
4.06366,16.22071696,c3,7,2
4.06384,15.0223409,c3,7,2
4.06402,13.89370137,c3,7,2
4.06421,12.879665,c3,7,2
4.06439,12.01039495,c3,7,2
4.06457,11.30487971,c3,7,2
4.06476,10.77320168,c3,7,2
4.06494,10.41939382,c3,7,2
4.06512,10.24093551,c3,7,2
4.06531,10.23110518,c3,7,2
4.06549,10.38040857,c3,7,2
4.06567,10.67321798,c3,7,2
4.06586,11.08735215,c3,7,2
4.06604,11.59273194,c3,7,2
4.06622,12.15146439,c3,7,2
4.06641,12.72246374,c3,7,2
4.06659,13.26355199,c3,7,2
4.06677,13.73406352,c3,7,2
4.06696,14.09669348,c3,7,2
4.06714,14.31380095,c3,7,2
4.06732,14.34866921,c3,7,2
4.06751,14.17407583,c3,7,2
4.06769,13.78010644,c3,7,2
4.06787,13.17936404,c3,7,2
4.06806,12.40780915,c3,7,2
4.06824,11.51879442,c3,7,2
4.06842,10.5733183,c3,7,2
4.06861,9.628682385,c3,7,2
4.06879,8.733702235,c3,7,2
4.06897,7.92296046,c3,7,2
4.06916,7.21484901,c3,7,2
4.06934,6.614719955,c3,7,2
4.06952,6.11885121,c3,7,2
4.06971,5.72075645,c3,7,2
4.06989,5.411731195,c3,7,2
4.07007,5.184045625,c3,7,2
4.07026,5.03451538,c3,7,2
4.07044,4.96156929,c3,7,2
4.07062,4.963190875,c3,7,2
4.07081,5.03789298,c3,7,2
4.07099,5.187255185,c3,7,2
4.07117,5.41768821,c3,7,2
4.07136,5.735300295,c3,7,2
4.07154,6.142200345,c3,7,2
4.07172,6.633170725,c3,7,2
4.07191,7.19338192,c3,7,2
4.07209,7.79632564,c3,7,2
4.07227,8.400336415,c3,7,2
4.07246,8.95022156,c3,7,2
4.07264,9.383764325,c3,7,2
4.07282,9.644226065,c3,7,2
4.07301,9.690353,c3,7,2
4.07319,9.507525665,c3,7,2
4.07337,9.11086764,c3,7,2
4.07356,8.54028839,c3,7,2
4.07374,7.85280383,c3,7,2
4.07392,7.10956365,c3,7,2
4.07411,6.364601065,c3,7,2
4.07429,5.65816161,c3,7,2
4.07447,5.013770865,c3,7,2
4.07466,4.439990455,c3,7,2
4.07484,3.93786223,c3,7,2
4.07502,3.504789975,c3,7,2
4.07521,3.134178125,c3,7,2
4.07539,2.817347425,c3,7,2
4.07557,2.545458975,c3,7,2
4.07576,2.31159794,c3,7,2
