shift,A,cluster,peaks,Hs
1.75249,9.680233058,c3,16,2
1.75267,9.983662547,c3,16,2
1.75286,10.30865747,c3,16,2
1.75304,10.63587086,c3,16,2
1.75322,10.97004915,c3,16,2
1.75341,11.30596437,c3,16,2
1.75359,11.64224074,c3,16,2
1.75377,11.9548708,c3,16,2
1.75396,12.23312341,c3,16,2
1.75414,12.46299997,c3,16,2
1.75432,12.62424203,c3,16,2
1.75451,12.70102806,c3,16,2
1.75469,12.64924693,c3,16,2
1.75487,12.47024004,c3,16,2
1.75506,12.16813474,c3,16,2
1.75524,11.76669774,c3,16,2
1.75542,11.26983281,c3,16,2
1.75561,10.70584674,c3,16,2
1.75579,10.09271074,c3,16,2
1.75597,9.471904741,c3,16,2
1.75616,8.893627706,c3,16,2
1.75634,8.384397905,c3,16,2
1.75652,7.935496297,c3,16,2
1.75671,7.530069512,c3,16,2
1.75689,7.171247459,c3,16,2
1.75707,6.851274149,c3,16,2
1.75726,6.553279013,c3,16,2
1.75744,6.258173026,c3,16,2
1.75762,5.97197525,c3,16,2
1.75781,5.679878793,c3,16,2
1.75799,5.364307997,c3,16,2
1.75817,5.035099727,c3,16,2
1.75836,4.723071579,c3,16,2
1.75854,4.4477941,c3,16,2
1.75872,4.188011405,c3,16,2
1.75891,3.931530596,c3,16,2
1.75909,3.702376325,c3,16,2
1.75927,3.539706889,c3,16,2
1.75946,3.424312881,c3,16,2
1.75964,3.32106018,c3,16,2
1.75983,3.206233684,c3,16,2
1.76001,3.10447715,c3,16,2
1.76019,3.053469903,c3,16,2
1.76038,3.040382744,c3,16,2
1.76056,3.046453397,c3,16,2
1.76074,3.052059723,c3,16,2
1.76093,3.056169882,c3,16,2
1.76111,3.070202894,c3,16,2
1.76129,3.125234313,c3,16,2
1.76148,3.224376855,c3,16,2
1.76166,3.366959824,c3,16,2
1.76184,3.529147735,c3,16,2
1.76203,3.708034243,c3,16,2
1.76221,3.910996997,c3,16,2
1.76239,4.144536584,c3,16,2
1.76258,4.393949295,c3,16,2
1.76276,4.638220009,c3,16,2
1.76294,4.865138628,c3,16,2
1.76313,5.082306367,c3,16,2
1.76331,5.272938643,c3,16,2
1.76349,5.413423539,c3,16,2
1.76368,5.483399428,c3,16,2
1.76386,5.488610216,c3,16,2
1.76404,5.451188851,c3,16,2
1.76423,5.374953137,c3,16,2
1.76441,5.286902866,c3,16,2
1.76459,5.216531438,c3,16,2
1.76478,5.165128653,c3,16,2
1.76496,5.128446773,c3,16,2
1.76514,5.114448155,c3,16,2
1.76533,5.131869039,c3,16,2
1.76551,5.199488896,c3,16,2
1.76569,5.341383971,c3,16,2
1.76588,5.559531958,c3,16,2
1.76606,5.867157593,c3,16,2
1.76624,6.246874387,c3,16,2
1.76643,6.696326309,c3,16,2
1.76661,7.191179151,c3,16,2
1.76679,7.745431532,c3,16,2
1.76698,8.361284708,c3,16,2
1.76716,9.004240859,c3,16,2
1.76734,9.649535844,c3,16,2
1.76753,10.28489078,c3,16,2
1.76771,10.83723426,c3,16,2
1.76789,11.25875773,c3,16,2
1.76808,11.53451674,c3,16,2
1.76826,11.70198423,c3,16,2
1.76844,11.79390389,c3,16,2
1.76863,11.78501288,c3,16,2
1.76881,11.65353938,c3,16,2
1.76899,11.42024056,c3,16,2
1.76918,11.12467024,c3,16,2
1.76936,10.78976966,c3,16,2
1.76954,10.4142834,c3,16,2
1.76973,10.00111783,c3,16,2
1.76991,9.552285008,c3,16,2
1.77009,9.086082898,c3,16,2
1.77028,8.599467571,c3,16,2
1.77046,8.098802035,c3,16,2
1.77064,7.59158432,c3,16,2
1.77083,7.053944549,c3,16,2
1.77101,6.482030522,c3,16,2
1.77119,5.902205728,c3,16,2
1.77138,5.332441366,c3,16,2
1.77156,4.80400216,c3,16,2
1.77174,4.322253674,c3,16,2
1.77193,3.90386011,c3,16,2
1.77211,3.552983219,c3,16,2
1.77229,3.257602075,c3,16,2
1.77248,2.999074784,c3,16,2
1.77266,2.761528223,c3,16,2
1.77284,2.547318422,c3,16,2
1.77303,2.361381013,c3,16,2
1.77321,2.194893772,c3,16,2
1.77339,2.049851587,c3,16,2
1.77358,1.943039041,c3,16,2
1.77376,1.856347358,c3,16,2
1.77394,1.768383074,c3,16,2
1.77413,1.676447928,c3,16,2
1.77431,1.593095964,c3,16,2
1.77449,1.536148764,c3,16,2
1.77468,1.475284014,c3,16,2
1.77486,1.402375982,c3,16,2
1.77504,1.3356865,c3,16,2
1.77523,1.298435388,c3,16,2
1.77541,1.29136557,c3,16,2
1.77559,1.279674833,c3,16,2
1.77578,1.260047533,c3,16,2
1.77596,1.215996602,c3,16,2
1.77614,1.171653316,c3,16,2
1.77633,1.126402011,c3,16,2
1.77651,1.096279188,c3,16,2
1.77669,1.11268543,c3,16,2
1.77688,1.123831012,c3,16,2
1.77706,1.113658798,c3,16,2
1.77724,1.093335007,c3,16,2
1.77743,1.100805522,c3,16,2
1.77761,1.139731653,c3,16,2
1.77779,1.177999126,c3,16,2
1.77798,1.219382754,c3,16,2
1.77816,1.280639603,c3,16,2
1.77834,1.377539614,c3,16,2
1.77853,1.481493965,c3,16,2
1.77871,1.564888923,c3,16,2
1.77889,1.633765903,c3,16,2
1.77908,1.710385117,c3,16,2
1.77926,1.815950857,c3,16,2
1.77944,1.94388171,c3,16,2
1.77963,2.097109819,c3,16,2
1.77981,2.270561974,c3,16,2
1.77999,2.462707615,c3,16,2
1.78018,2.674974118,c3,16,2
1.78036,2.910766553,c3,16,2
1.78054,3.196138858,c3,16,2
1.78073,3.546929763,c3,16,2
1.78091,3.941092305,c3,16,2
1.78109,4.381515634,c3,16,2
1.78128,4.862954568,c3,16,2
1.78146,5.378255022,c3,16,2
1.78164,5.918078853,c3,16,2
1.78183,6.48461012,c3,16,2
1.78201,7.043712144,c3,16,2
1.78219,7.562778812,c3,16,2
1.78238,8.000467767,c3,16,2
1.78256,8.326374152,c3,16,2
1.78274,8.555597211,c3,16,2
1.78293,8.683957997,c3,16,2
1.78311,8.679486694,c3,16,2
1.78329,8.52109939,c3,16,2
1.78348,8.212889046,c3,16,2
1.78366,7.783919131,c3,16,2
1.78384,7.286916624,c3,16,2
1.78403,6.737926622,c3,16,2
1.78421,6.170552687,c3,16,2
1.78439,5.600409984,c3,16,2
1.78458,5.053638437,c3,16,2
1.78476,4.540264082,c3,16,2
1.78494,4.076985516,c3,16,2
1.78513,3.68746625,c3,16,2
1.78531,3.36467258,c3,16,2
1.7855,3.084734628,c3,16,2
1.78568,2.810832935,c3,16,2
1.78586,2.565719553,c3,16,2
1.78605,2.363014759,c3,16,2
1.78623,2.203612813,c3,16,2
1.78641,2.081081918,c3,16,2
1.7866,1.974527332,c3,16,2
1.78678,1.873785439,c3,16,2
1.78696,1.790842772,c3,16,2
1.78715,1.706185532,c3,16,2
1.78733,1.616252154,c3,16,2
1.78751,1.531484851,c3,16,2
1.7877,1.462535641,c3,16,2
1.78788,1.39558992,c3,16,2
1.78806,1.334761284,c3,16,2
1.78825,1.282548505,c3,16,2
1.78843,1.256700935,c3,16,2
1.78861,1.233334938,c3,16,2
1.7888,1.21754436,c3,16,2
1.78898,1.201752063,c3,16,2
1.78916,1.185963205,c3,16,2
1.78935,1.167398699,c3,16,2
1.78953,1.140349037,c3,16,2
1.78971,1.12192211,c3,16,2
1.7899,1.129853513,c3,16,2
1.79008,1.135846779,c3,16,2
1.79026,1.135906969,c3,16,2
1.79045,1.130794207,c3,16,2
1.79063,1.10986679,c3,16,2
1.79081,1.103280217,c3,16,2
1.791,1.140508972,c3,16,2
1.79118,1.177739447,c3,16,2
1.79136,1.214969922,c3,16,2
1.79155,1.244435808,c3,16,2
1.79173,1.250181432,c3,16,2
1.79191,1.262181721,c3,16,2
1.7921,1.303646175,c3,16,2
1.79228,1.375871474,c3,16,2
1.79246,1.445456984,c3,16,2
1.79265,1.515694273,c3,16,2
1.79283,1.587907533,c3,16,2
1.79301,1.664112292,c3,16,2
1.7932,1.752509949,c3,16,2
1.79338,1.835710576,c3,16,2
1.79356,1.903124065,c3,16,2
1.79375,1.982145744,c3,16,2
1.79393,2.096662688,c3,16,2
1.79411,2.217009524,c3,16,2
1.7943,2.355155584,c3,16,2
1.79448,2.507523827,c3,16,2
1.79466,2.713754071,c3,16,2
1.79485,2.960432409,c3,16,2
1.79503,3.244480521,c3,16,2
1.79521,3.577609779,c3,16,2
1.7954,3.988195761,c3,16,2
1.79558,4.494140874,c3,16,2
1.79576,5.083235022,c3,16,2
1.79595,5.739467502,c3,16,2
1.79613,6.457111607,c3,16,2
1.79631,7.240191509,c3,16,2
1.7965,8.062102957,c3,16,2
1.79668,8.879164761,c3,16,2
1.79686,9.664050381,c3,16,2
1.79705,10.3610577,c3,16,2
1.79723,10.91269609,c3,16,2
1.79741,11.30457139,c3,16,2
1.7976,11.52473146,c3,16,2
1.79778,11.58407941,c3,16,2
1.79796,11.46149692,c3,16,2
1.79815,11.1666317,c3,16,2
1.79833,10.74681076,c3,16,2
1.79851,10.25639482,c3,16,2
1.7987,9.71132581,c3,16,2
1.79888,9.166910295,c3,16,2
1.79906,8.641772975,c3,16,2
1.79925,8.194161166,c3,16,2
1.79943,7.839552457,c3,16,2
1.79961,7.551531765,c3,16,2
1.7998,7.323168572,c3,16,2
1.79998,7.15437689,c3,16,2
1.80016,7.00666912,c3,16,2
1.80035,6.852667132,c3,16,2
1.80053,6.679593318,c3,16,2
1.80071,6.496768624,c3,16,2
1.8009,6.273960164,c3,16,2
1.80108,6.006077532,c3,16,2
1.80126,5.69721369,c3,16,2
1.80145,5.382519957,c3,16,2
1.80163,5.050044197,c3,16,2
1.80181,4.71607227,c3,16,2
1.802,4.377474264,c3,16,2
1.80218,4.051653866,c3,16,2
1.80236,3.764665013,c3,16,2
1.80255,3.480358942,c3,16,2
1.80273,3.214557186,c3,16,2
1.80291,2.987707357,c3,16,2
1.8031,2.793618419,c3,16,2
1.80328,2.635248312,c3,16,2
1.80346,2.489363458,c3,16,2
1.80365,2.356256213,c3,16,2
1.80383,2.261980512,c3,16,2
1.80401,2.178711095,c3,16,2
1.8042,2.128924858,c3,16,2
1.80438,2.087806069,c3,16,2
1.80456,2.072999178,c3,16,2
1.80475,2.052018449,c3,16,2
1.80493,2.012292643,c3,16,2
1.80511,1.97537,c3,16,2
1.8053,1.957416,c3,16,2
1.80548,1.97851711,c3,16,2
1.80566,2.022335877,c3,16,2
1.80585,2.066790946,c3,16,2
1.80603,2.113240903,c3,16,2
1.80621,2.15437689,c3,16,2
1.8064,2.179381791,c3,16,2
1.80658,2.210680911,c3,16,2
1.80676,2.271456235,c3,16,2
1.80695,2.36877586,c3,16,2
1.80713,2.48114314,c3,16,2
1.80731,2.593493223,c3,16,2
1.8075,2.71626488,c3,16,2
1.80768,2.879501828,c3,16,2
1.80786,3.069686974,c3,16,2
1.80805,3.260542816,c3,16,2
1.80823,3.453359152,c3,16,2
1.80841,3.642976787,c3,16,2
1.8086,3.822912332,c3,16,2
1.80878,4.002847876,c3,16,2
1.80896,4.18278342,c3,16,2
1.80915,4.347310167,c3,16,2
1.80933,4.465146194,c3,16,2
1.80951,4.589929938,c3,16,2
1.8097,4.746167578,c3,16,2
1.80988,4.94574246,c3,16,2
1.81006,5.191423353,c3,16,2
1.81025,5.481232566,c3,16,2
1.81043,5.826554724,c3,16,2
1.81061,6.248662908,c3,16,2
1.8108,6.768417468,c3,16,2
1.81098,7.393488407,c3,16,2
1.81116,8.138871787,c3,16,2
1.81135,8.981179255,c3,16,2
1.81153,9.904451698,c3,16,2
1.81172,10.85883409,c3,16,2
1.8119,11.80147071,c3,16,2
1.81208,12.689867,c3,16,2
1.81227,13.47827807,c3,16,2
1.81245,14.13382265,c3,16,2
1.81263,14.62152141,c3,16,2
1.81282,14.8993269,c3,16,2
1.813,14.97418682,c3,16,2
1.81318,14.88061621,c3,16,2
1.81337,14.67369808,c3,16,2
1.81355,14.40810269,c3,16,2
1.81373,14.13454494,c3,16,2
1.81392,13.90991357,c3,16,2
1.8141,13.76917071,c3,16,2
1.81428,13.75338357,c3,16,2
1.81447,13.86060885,c3,16,2
1.81465,14.08290139,c3,16,2
1.81483,14.37740547,c3,16,2
1.81502,14.68996674,c3,16,2
1.8152,14.93743615,c3,16,2
1.81538,15.08000193,c3,16,2
1.81557,15.08966682,c3,16,2
1.81575,14.93991257,c3,16,2
1.81593,14.61269919,c3,16,2
1.81612,14.1065993,c3,16,2
1.8163,13.44173376,c3,16,2
1.81648,12.65743285,c3,16,2
1.81667,11.78083393,c3,16,2
1.81685,10.84602209,c3,16,2
1.81703,9.904572079,c3,16,2
1.81722,9.012529966,c3,16,2
1.8174,8.19195991,c3,16,2
1.81758,7.445252336,c3,16,2
1.81777,6.787317321,c3,16,2
1.81795,6.222316616,c3,16,2
1.81813,5.726225567,c3,16,2
1.81832,5.275157098,c3,16,2
1.8185,4.875285046,c3,16,2
1.81868,4.520212009,c3,16,2
1.81887,4.22261241,c3,16,2
1.81905,3.98845372,c3,16,2
1.81923,3.792369894,c3,16,2
1.81942,3.614893566,c3,16,2
1.8196,3.451157895,c3,16,2
1.81978,3.314181253,c3,16,2
1.81997,3.220851405,c3,16,2
1.82015,3.163807899,c3,16,2
1.82033,3.126438126,c3,16,2
1.82052,3.114743949,c3,16,2
1.8207,3.132938712,c3,16,2
1.82088,3.15732451,c3,16,2
1.82107,3.200438188,c3,16,2
1.82125,3.247042921,c3,16,2
1.82143,3.314611186,c3,16,2
1.82162,3.420821825,c3,16,2
1.8218,3.559019478,c3,16,2
1.82198,3.740262018,c3,16,2
1.82217,3.966785099,c3,16,2
1.82235,4.228201539,c3,16,2
1.82253,4.499781594,c3,16,2
1.82272,4.769418352,c3,16,2
1.8229,5.038367218,c3,16,2
1.82308,5.332097419,c3,16,2
1.82327,5.658227369,c3,16,2
1.82345,5.999336184,c3,16,2
1.82363,6.33292977,c3,16,2
1.82382,6.64193119,c3,16,2
1.824,6.906907475,c3,16,2
1.82418,7.105605294,c3,16,2
1.82437,7.257732774,c3,16,2
1.82455,7.392680133,c3,16,2
1.82473,7.52334536,c3,16,2
1.82492,7.637999883,c3,16,2
1.8251,7.70439873,c3,16,2
1.82528,7.767633271,c3,16,2
1.82547,7.821340497,c3,16,2
1.82565,7.885211338,c3,16,2
1.82583,7.990063389,c3,16,2
1.82602,8.14212208,c3,16,2
1.8262,8.346615396,c3,16,2
1.82638,8.564574212,c3,16,2
1.82657,8.775619705,c3,16,2
1.82675,8.99890969,c3,16,2
1.82693,9.258950344,c3,16,2
1.82712,9.515482746,c3,16,2
1.8273,9.751051616,c3,16,2
1.82748,9.949044345,c3,16,2
1.82767,10.11824876,c3,16,2
1.82785,10.24961908,c3,16,2
1.82803,10.36196916,c3,16,2
1.82822,10.48654654,c3,16,2
1.8284,10.65834775,c3,16,2
1.82858,10.87147412,c3,16,2
1.82877,11.12461865,c3,16,2
1.82895,11.43229588,c3,16,2
1.82913,11.84769711,c3,16,2
1.82932,12.40784817,c3,16,2
1.8295,13.0733844,c3,16,2
1.82968,13.78660879,c3,16,2
1.82987,14.46793216,c3,16,2
1.83005,15.06485109,c3,16,2
1.83023,15.52054564,c3,16,2
1.83042,15.78254679,c3,16,2
1.8306,15.81331279,c3,16,2
1.83078,15.60708254,c3,16,2
1.83097,15.16557578,c3,16,2
1.83115,14.49964402,c3,16,2
1.83133,13.66412949,c3,16,2
1.83152,12.71855212,c3,16,2
1.8317,11.72081529,c3,16,2
1.83188,10.7151333,c3,16,2
1.83207,9.743364415,c3,16,2
1.83225,8.821330178,c3,16,2
1.83243,7.97857558,c3,16,2
1.83262,7.231128522,c3,16,2
1.8328,6.573778217,c3,16,2
1.83298,6.009551391,c3,16,2
1.83317,5.514853324,c3,16,2
1.83335,5.065693757,c3,16,2
1.83353,4.676174491,c3,16,2
1.83372,4.354429857,c3,16,2
1.8339,4.089092429,c3,16,2
1.83408,3.862672532,c3,16,2
1.83427,3.669047922,c3,16,2
1.83445,3.514994342,c3,16,2
1.83463,3.39571374,c3,16,2
1.83482,3.312151969,c3,16,2
1.835,3.241367806,c3,16,2
1.83518,3.17649952,c3,16,2
1.83537,3.129327275,c3,16,2
1.83555,3.095293782,c3,16,2
1.83573,3.100590556,c3,16,2
1.83592,3.111803208,c3,16,2
1.8361,3.1407119,c3,16,2
1.83628,3.178546001,c3,16,2
1.83647,3.253612297,c3,16,2
1.83665,3.374922182,c3,16,2
1.83683,3.551005527,c3,16,2
1.83702,3.764028713,c3,16,2
1.8372,3.998686125,c3,16,2
1.83739,4.256645904,c3,16,2
1.83757,4.547727718,c3,16,2
1.83775,4.877847446,c3,16,2
1.83794,5.230616042,c3,16,2
1.83812,5.584038137,c3,16,2
1.8383,5.939437923,c3,16,2
1.83849,6.291776586,c3,16,2
1.83867,6.634931881,c3,16,2
1.83885,6.974682108,c3,16,2
1.83904,7.299023536,c3,16,2
1.83922,7.599735849,c3,16,2
1.8394,7.859329373,c3,16,2
1.83959,8.060245646,c3,16,2
1.83977,8.242485632,c3,16,2
1.83995,8.425809048,c3,16,2
1.84014,8.612417152,c3,16,2
1.84032,8.790581373,c3,16,2
1.8405,8.943534324,c3,16,2
1.84069,9.105928604,c3,16,2
1.84087,9.301840457,c3,16,2
1.84105,9.500435092,c3,16,2
1.84124,9.642484944,c3,16,2
1.84142,9.712495228,c3,16,2
1.8416,9.713337896,c3,16,2
1.84179,9.670447784,c3,16,2
1.84197,9.573317328,c3,16,2
1.84215,9.404302081,c3,16,2
1.84234,9.166600744,c3,16,2
1.84252,8.88539019,c3,16,2
1.8427,8.557609298,c3,16,2
1.84289,8.192028699,c3,16,2
1.84307,7.807445063,c3,16,2
1.84325,7.437118005,c3,16,2
1.84344,7.119913463,c3,16,2
1.84362,6.848075448,c3,16,2
1.8438,6.642343926,c3,16,2
1.84399,6.541584836,c3,16,2
1.84417,6.559745205,c3,16,2
1.84435,6.668604231,c3,16,2
1.84454,6.839751946,c3,16,2
1.84472,7.051777687,c3,16,2
1.8449,7.291972636,c3,16,2
1.84509,7.514712306,c3,16,2
1.84527,7.653752627,c3,16,2
1.84545,7.671035932,c3,16,2
1.84564,7.581850638,c3,16,2
1.84582,7.402413816,c3,16,2
1.846,7.154961598,c3,16,2
1.84619,6.83600293,c3,16,2
1.84637,6.44952759,c3,16,2
1.84655,6.026765907,c3,16,2
1.84674,5.589575673,c3,16,2
1.84692,5.155222998,c3,16,2
1.8471,4.739942148,c3,16,2
1.84729,4.363991566,c3,16,2
