shift,A,cluster,peaks,Hs
1.49088,23.55723649,c1,2,3
1.49105,20.40379575,c1,2,3
1.49122,17.75401291,c1,2,3
1.49138,15.55303002,c1,2,3
1.49155,13.72739957,c1,2,3
3.76223,1.179772536,c2,4,1
3.7624,1.304459432,c2,4,1
3.76257,1.453490827,c2,4,1
3.76273,1.632029578,c2,4,1
3.7629,1.846782841,c2,4,1
3.76307,2.106747318,c2,4,1
3.76324,2.421308889,c2,4,1
3.7634,2.799576041,c2,4,1
3.76357,3.247643179,c2,4,1
3.76374,3.765564126,c2,4,1
3.76391,4.345120543,c2,4,1
3.76408,4.965698269,c2,4,1
3.76424,5.592776142,c2,4,1
3.76441,6.177996381,c2,4,1
3.76458,6.666625264,c2,4,1
3.76475,7.008980139,c2,4,1
3.76491,7.174174957,c2,4,1
3.76508,7.159477173,c2,4,1
3.76525,6.987119772,c2,4,1
3.76542,6.696434856,c2,4,1
3.76559,6.333544485,c2,4,1
3.76575,5.940844522,c2,4,1
3.76592,5.549552235,c2,4,1
3.76609,5.17647692,c2,4,1
3.76626,4.825800201,c2,4,1
3.76642,4.492263997,c2,4,1
3.76659,4.165931777,c2,4,1
3.76676,3.837173388,c2,4,1
3.76693,3.500883937,c2,4,1
3.7671,3.160897269,c2,4,1
3.76726,2.827021566,c2,4,1
3.76743,2.511135124,c2,4,1
3.7676,2.222433373,c2,4,1
3.76777,1.966340003,c2,4,1
3.76793,1.746370061,c2,4,1
3.7681,1.562150928,c2,4,1
3.76827,1.410030927,c2,4,1
3.76844,1.28418063,c2,4,1
3.76861,1.179519983,c2,4,1
3.76877,1.093552434,c2,4,1
3.76894,1.023338426,c2,4,1
3.76911,0.965122778,c2,4,1
3.76928,0.915758923,c2,4,1
3.76944,0.873276115,c2,4,1
3.76961,0.836341204,c2,4,1
3.76978,0.803070388,c2,4,1
3.76995,0.773343601,c2,4,1
3.77011,0.747210526,c2,4,1
3.77028,0.724526255,c2,4,1
3.77045,0.705791755,c2,4,1
3.77062,0.691027727,c2,4,1
3.77079,0.679546894,c2,4,1
3.77095,0.670409426,c2,4,1
3.77112,0.663561501,c2,4,1
3.77129,0.658974136,c2,4,1
3.77146,0.65736773,c2,4,1
3.77162,0.659669693,c2,4,1
3.77179,0.665764098,c2,4,1
3.77196,0.675597123,c2,4,1
3.77213,0.689694576,c2,4,1
3.7723,0.708234486,c2,4,1
3.77246,0.730902196,c2,4,1
3.77263,0.758442946,c2,4,1
3.7728,0.791419806,c2,4,1
3.77297,0.829182762,c2,4,1
3.77313,0.871160463,c2,4,1
3.7733,0.917506096,c2,4,1
3.77347,0.967706276,c2,4,1
3.77364,1.021094426,c2,4,1
3.77381,1.075708081,c2,4,1
3.77397,1.130056762,c2,4,1
3.77414,1.184090787,c2,4,1
3.77431,1.237661106,c2,4,1
3.77448,1.291397035,c2,4,1
3.77464,1.346958801,c2,4,1
3.77481,1.407004426,c2,4,1
3.77498,1.473707527,c2,4,1
3.77515,1.549386626,c2,4,1
3.77532,1.634857349,c2,4,1
3.77548,1.731601893,c2,4,1
3.77565,1.841417115,c2,4,1
3.77582,1.966228217,c2,4,1
3.77599,2.110009812,c2,4,1
3.77615,2.27669097,c2,4,1
3.77632,2.470912877,c2,4,1
3.77649,2.697966737,c2,4,1
3.77666,2.965280107,c2,4,1
3.77683,3.283220098,c2,4,1
3.77699,3.664654519,c2,4,1
3.77716,4.126314003,c2,4,1
3.77733,4.68884169,c2,4,1
3.7775,5.377981477,c2,4,1
3.77766,6.224656672,c2,4,1
3.77783,7.263934949,c2,4,1
3.778,8.529517706,c2,4,1
3.77817,10.04202324,c2,4,1
3.77834,11.79561385,c2,4,1
3.7785,13.74358783,c2,4,1
3.77867,15.78939524,c2,4,1
3.77884,17.78402951,c2,4,1
3.77901,19.53964883,c2,4,1
3.77917,20.86700368,c2,4,1
3.77934,21.62843173,c2,4,1
3.77951,21.77905297,c2,4,1
3.77968,21.37393234,c2,4,1
3.77985,20.53876696,c2,4,1
3.78001,19.42815267,c2,4,1
3.78018,18.18782527,c2,4,1
3.78035,16.93052295,c2,4,1
3.78052,15.7231517,c2,4,1
3.78068,14.58711646,c2,4,1
3.78085,13.51277051,c2,4,1
3.78102,12.47531393,c2,4,1
3.78119,11.44911875,c2,4,1
3.78136,10.41812092,c2,4,1
3.78152,9.380912753,c2,4,1
3.78169,8.353516911,c2,4,1
3.78186,7.365287559,c2,4,1
3.78203,6.448352813,c2,4,1
3.78219,5.627057172,c2,4,1
3.78236,4.91344868,c2,4,1
3.78253,4.308520989,c2,4,1
3.7827,3.804122004,c2,4,1
3.78287,3.386158413,c2,4,1
3.78303,3.039965553,c2,4,1
3.7832,2.752919891,c2,4,1
3.78337,2.513975316,c2,4,1
3.78354,2.312913763,c2,4,1
3.7837,2.141210518,c2,4,1
3.78387,1.992423396,c2,4,1
3.78404,1.861248773,c2,4,1
3.78421,1.74485474,c2,4,1
3.78437,1.641754957,c2,4,1
3.78454,1.54945701,c2,4,1
3.78471,1.465750022,c2,4,1
3.78488,1.389863911,c2,4,1
3.78505,1.321293571,c2,4,1
3.78521,1.26021703,c2,4,1
3.78538,1.206340334,c2,4,1
3.78555,1.158839579,c2,4,1
3.78572,1.116944683,c2,4,1
3.78588,1.080452775,c2,4,1
3.78605,1.0498317,c2,4,1
3.78622,1.025230507,c2,4,1
3.78639,1.006417343,c2,4,1
3.78656,0.992609706,c2,4,1
3.78672,0.98408499,c2,4,1
3.78689,0.981886533,c2,4,1
3.78706,0.986544282,c2,4,1
3.78723,0.99756141,c2,4,1
3.78739,1.01480543,c2,4,1
3.78756,1.038189399,c2,4,1
3.78773,1.067150244,c2,4,1
3.7879,1.101708669,c2,4,1
3.78807,1.141107012,c2,4,1
3.78823,1.184426145,c2,4,1
3.7884,1.229736723,c2,4,1
3.78857,1.274976918,c2,4,1
3.78874,1.319641622,c2,4,1
3.7889,1.363598349,c2,4,1
3.78907,1.408333437,c2,4,1
3.78924,1.456090886,c2,4,1
3.78941,1.509280305,c2,4,1
3.78958,1.570170536,c2,4,1
3.78974,1.640831688,c2,4,1
3.78991,1.722149768,c2,4,1
3.79008,1.815110151,c2,4,1
3.79025,1.922230089,c2,4,1
3.79041,2.046941826,c2,4,1
3.79058,2.193207553,c2,4,1
3.79075,2.364956341,c2,4,1
3.79092,2.566754853,c2,4,1
3.79109,2.804743037,c2,4,1
3.79125,3.08711853,c2,4,1
3.79142,3.424985406,c2,4,1
3.79159,3.832751632,c2,4,1
3.79176,4.329511909,c2,4,1
3.79192,4.939532072,c2,4,1
3.79209,5.691520413,c2,4,1
3.79226,6.617605048,c2,4,1
3.79243,7.75214981,c2,4,1
3.7926,9.123887833,c2,4,1
3.79276,10.74134797,c2,4,1
3.79293,12.57857104,c2,4,1
3.7931,14.56297897,c2,4,1
3.79327,16.5698269,c2,4,1
3.79343,18.42874473,c2,4,1
3.7936,19.9494479,c2,4,1
3.79377,20.9685219,c2,4,1
3.79394,21.39976732,c2,4,1
3.79411,21.25713671,c2,4,1
3.79427,20.63862909,c2,4,1
3.79444,19.6834801,c2,4,1
3.79461,18.53212604,c2,4,1
3.79478,17.30136255,c2,4,1
3.79494,16.07179971,c2,4,1
3.79511,14.88641304,c2,4,1
3.79528,13.75650532,c2,4,1
3.79545,12.67483118,c2,4,1
3.79562,11.62760368,c2,4,1
3.79578,10.60198813,c2,4,1
3.79595,9.590200925,c2,4,1
3.79612,8.593152903,c2,4,1
3.79629,7.62363735,c2,4,1
3.79645,6.704632493,c2,4,1
3.79662,5.860938257,c2,4,1
3.79679,5.110440395,c2,4,1
3.79696,4.460301491,c2,4,1
3.79712,3.909184252,c2,4,1
3.79729,3.449329905,c2,4,1
3.79746,3.068479255,c2,4,1
3.79763,2.75271702,c2,4,1
3.7978,2.489548012,c2,4,1
3.79796,2.268973598,c2,4,1
3.79813,2.081533372,c2,4,1
3.7983,1.919369196,c2,4,1
3.79847,1.776871069,c2,4,1
3.79863,1.649944314,c2,4,1
3.7988,1.536100657,c2,4,1
3.79897,1.433373493,c2,4,1
3.79914,1.339705133,c2,4,1
3.79931,1.254346197,c2,4,1
3.79947,1.17702757,c2,4,1
3.79964,1.106647953,c2,4,1
3.79981,1.042652557,c2,4,1
3.79998,0.984714304,c2,4,1
3.80014,0.931918206,c2,4,1
3.80031,0.88440503,c2,4,1
3.80048,0.841955344,c2,4,1
3.80065,0.803633458,c2,4,1
3.80082,0.769373129,c2,4,1
3.80098,0.739571818,c2,4,1
3.80115,0.713989393,c2,4,1
3.80132,0.691847491,c2,4,1
3.80149,0.673108851,c2,4,1
3.80165,0.658050867,c2,4,1
3.80182,0.646429266,c2,4,1
3.80199,0.637825887,c2,4,1
3.80216,0.632373216,c2,4,1
3.80233,0.629615829,c2,4,1
3.80249,0.629541305,c2,4,1
3.80266,0.631706641,c2,4,1
3.80283,0.63525067,c2,4,1
3.803,0.639813193,c2,4,1
3.80316,0.645642624,c2,4,1
3.80333,0.652933554,c2,4,1
3.8035,0.660907619,c2,4,1
3.80367,0.669763552,c2,4,1
3.80384,0.680188628,c2,4,1
3.804,0.693193063,c2,4,1
3.80417,0.71001064,c2,4,1
3.80434,0.73155221,c2,4,1
3.80451,0.758322879,c2,4,1
3.80467,0.790397171,c2,4,1
3.80484,0.827870312,c2,4,1
3.80501,0.870990713,c2,4,1
3.80518,0.921596635,c2,4,1
3.80535,0.981919655,c2,4,1
3.80551,1.053553759,c2,4,1
3.80568,1.138606319,c2,4,1
3.80585,1.24053442,c2,4,1
3.80602,1.363482423,c2,4,1
3.80618,1.512431014,c2,4,1
3.80635,1.693921742,c2,4,1
3.80652,1.916106702,c2,4,1
3.80669,2.187477488,c2,4,1
3.80686,2.516612637,c2,4,1
3.80702,2.911689086,c2,4,1
3.80719,3.376934001,c2,4,1
3.80736,3.907598548,c2,4,1
3.80753,4.48725433,c2,4,1
3.80769,5.086758331,c2,4,1
3.80786,5.663698128,c2,4,1
3.80803,6.166279556,c2,4,1
3.8082,6.545192582,c2,4,1
3.80837,6.765700753,c2,4,1
3.80853,6.817453516,c2,4,1
3.8087,6.71506585,c2,4,1
3.80887,6.490334654,c2,4,1
3.80904,6.181639776,c2,4,1
3.8092,5.824214497,c2,4,1
3.80937,5.44455623,c2,4,1
3.80954,5.060923352,c2,4,1
3.80971,4.684328849,c2,4,1
3.80987,4.320113608,c2,4,1
3.81004,3.97058787,c2,4,1
3.81021,3.635159585,c2,4,1
3.81038,3.311431564,c2,4,1
3.81055,2.996613299,c2,4,1
3.81071,2.689702856,c2,4,1
3.81088,2.39378884,c2,4,1
3.81105,2.115234771,c2,4,1
3.81122,1.860772648,c2,4,1
3.81138,1.635143024,c2,4,1
3.81155,1.439459618,c2,4,1
3.81172,1.272559029,c2,4,1
3.81189,1.132275921,c2,4,1
